ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_2781894582082716,"A U.S. Navy Veteran and construction worker, Brian Raines will work with both parties to find solutions for Minnesotans. Learn more. an CITY  Minnesota Values Campaign DFL House Caucus vote.minnesotavaluesproject.com Gov. Walz knows that Brian Raines is the best choice for Minnesota. Vote for Brian Raines for State House",0,0,0,0,0,0,0,1,1
x_666022854043242,"Others talk the talk, Craig Brown walks the walk By JEFF TAYLOR  When my path crossed with Craig Brown it was because he wanted to meet and answer questions from residents of Gulf Breeze. He was the newly elected District 2 councilman. It was the first time, in many years, a councilman cared about low-income seniors living in public housing.  His caring, concern and involvement still top his list. Remember on Thanksgiving and Christmas Day (for several years) he would arrive and serve our privately funded dinners and help clean? How he held public Q&A sessions?  Over time, I've watched Brown become involved with low-income housing, arts, historical, parks, East Beach to West End, senior citizens, private business, seeding Galveston, public safety and city budgeting. Brown's involvement continues. He has brought growth, harmony and wise budgeting to our community.  Finally, Brown's business mind, caring attitude and involvement leads to harmonious solutions. His agonizing decision to evacuate our island led to a study to improve evacuations. How did he know it needed improvement? He saw firsthand, while watching at 4700 Broadway. While other candidates talk, Brown invites feedback, input, listens then takes action.  Please join me in casting a vote for Craig Brown to be Galveston's next mayor.  Jeff Taylor Galveston SOCIATION SPECIAL SSOCI TER CRAIG  Craig Brown For Mayor Craig Brown for Mayor   ",0,0,0,0,0,0,0,0,1
x_1030468310746849,"Tara Zrinski will be the voice the Lehigh Valley needs in Harrisburg. As county councilwoman she voted TWICE not to raise taxes, and helped secure $8.6 million dollars in Covid-19 relief funding for small businesses. Let’s send a working mother to the capitol!  I'm tears oransky and I'm running for state representative because our communities deserve a voice in Harrisburg. I was born and raised in Bethlehem Township. I know what it's like to work hard to overcome struggles as a single mother. I've always worked multiple jobs, and I know that my story is not unique for over a decade leadership in Harrisburg has eroded public school funding driving our property taxes sky-high. It's time we stopped shaking Nichols out of working families and seniors and fairly fun our children's Senior shouldn't have to ration their medication and no one should have to choose between health care and groceries. We need a health care system that works for everyone warehouses promised us jobs, but what they gave us was truck traffic potholes and pollution. I want to protect our environment and preserve our Open Spaces as a Northampton County Council woman. I've always stood up for our local communities and two consecutive budget. I voted not to raise our taxes I bought for lgbtq rights.  And I voted on providing eight point six million dollars of covid relief money to our small businesses. That's why I'm going to fight for you in Harrisburg. Tara Zrinski - Candidate for State House Friends of Tara Zrinski vote4zrinski.org Tara Zrinski for State Representative A voice for Lehigh Valley",0,0,0,0,0,0,0,1,1
x_1224189631307596,"For Joyce Barlow, the zip code you are born in should never determine your opportunities in life. That’s why she believes in investing in local schools — so every kid gets a first-class education and the skills to compete in a changing world. For stronger schools with smaller class sizes, vote Joyce Barlow for House District 151. GEORGIA VOTE SAFE & STRONG JOYCE BARLOW MORE K-12 FUNDING KIDS BEFORE POLITICS THE RIGHT CHOICE EARLY VOTING: OCT. 12-30 ELECTION DAY: NOV. 3 PAID FOR BY GEORGIA SAFE AND STRONG, INC.  Georgia Safe and Strong Georgia Safe And Strong, Inc. thegeorgiavoterguide.com Joyce Barlow - The choice for strong schools See where the candidates for HD 151 stand",0,0,0,0,0,0,0,1,1
x_1024410451319965,"During the presidential debate, Trump mocked Joe Biden's son for having a substance abuse problem. Millions of Americans struggle with substance use disorders and they need a leader who can show empathy and compassion in the White House. They need a leader like Joe Biden.  Oh, I know Hunter grown Hunter got thrown out of the military. He was thrown out dishonorably discharged. That's not true. Wasn't it? Ok to use and he didn't have a gisun like a lot of people like a lot of people, you know at home had a drug problem. He's overtaking it. He's fixed it. He's worked on it and I'm proud of him. The Lincoln Project The Lincoln Project  Trump mocked Joe Biden's son for having a substance abuse problem, showing a complete lack of empathy ",0,0,0,0,0,0,0,0,1
x_1299725503695552,"Biden will work to rebuild the bonds of trust between police and the communities they are sworn to serve. He’ll invest in community policing – to get more cops out of their cruisers, walking the streets, and developing real relationships with people in every neighborhood. It's Trump's budget that cuts $400 million from state and local law enforcement. Joe Biden will NEVER DEFUND the police PAID FOR BY BIDEN VICTORY FUND  Team Biden 2020 BIDEN VICTORY FUND secure.actblue.com BIDEN VICTORY FUND Join us! Contribute today - every dollar helps!",0,0,0,0,0,0,0,0,1
x_1068320140291168,"Joe Biden is the only candidate running for president who has a plan to address economic and racial inequity in America.  We need Joe to unite this country.   Paid for by Unite the Country, unitethecountry.com, and not authorized by any candidate or candidate’s committee. JOE BIDEN WILL INVEST IN BLACK AMERICA HIS PLAN INCLUDES: A S150 BILLION INVESTMENT IN BLACK-OWNED BUSINESSES S70 BILLION FOR HBCUs AND A $15,000 FIRST-TIME HOMEBUYER CREDIT PAID FOR BY UNITE THE E COUNTRY. UNITETHECOUNTRY.COM. AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE  Unite the Country UNITE THE COUNTRY unitethecountry.com Joe Biden’s Plan Vote for Biden",0,0,0,0,0,0,0,1,1
x_361627821635760,"Make a unique presentation with this collectible sculpture featuring a Donald Trump quote. Shop Now! https://bit.ly/30I1HZs Together, We will make America strong again. We will make America wealthy again. We will make America proud again. We will make America safe again. And yes, together, we will make America Thank great again. you. God bless you. And God bless America. President DonaldJTrump 45th President This ad does not indicate an endorsement or opinion of any political candidate.  The Hamilton Collection The Hamilton Collection   ",0,0,1,0,0,0,0,0,0
x_1487294104792912,"[Sign The Card] Don’t miss out → personally wish Joe Biden good luck!   Joe Biden is fighting hard for us every day -- we’re so grateful for his hard work! To show our support we are putting together a massive card to wish him good luck. BUT it’s filling up fast -- we only have room for 20,000 more signatures! If you want to personally wish Joe good luck, sign the card immediately → PHOTO: GAGE SKIDMORE (FLICKR-EDITED SPACE IS LIMITED WISH JOE BIDEN GOOD LUCK SIGN THE CARD  Progressive Turnout Project PROGRESSIVE TURNOUT PROJECT action.turnoutpac.org Make Joe’s Day: Sign The Card! We’re running out of room! Sign now!",0,0,0,0,0,0,1,0,0
x_1051503711954114,"Politicians who lie can’t be trusted & Nick Freitas is one of the worst. We don’t need to send another lying politician to Congress.  We can't trust line politicians and Nick Freitas is one of the worst Congress. I'll work with you to protect those with pre-existing conditions. But when given the chance to vote to protect the people of Virginia Freitas has not he supports a plan that would gut coverage for pre-existing conditions. And that would take 740 1,000 Virginians off their health insurance. Nick Freitas lies about protecting our health care. African American Priorities 2020 DCCC freitaswrongforvirginia.com Another Lying Politician ",0,0,0,0,0,0,0,1,1
x_1217629955303441,Representative Matt Shaheen is working hard to keep our neighborhoods and families safe and secure! MATT BACKS THE BLUE! MATT SHAHEEN BACKS THE BLUE! MATT SHAHEEN SUPPORTS FULLY FUNDING LOCAL POLICE DEPARTMENTS Pol. Adv. Paid for by the Republican Party of Texas  Republican Party of Texas Republican Party of Texas   ,0,0,0,0,0,0,0,0,1
