pd_id,wmptempid,date_wmpcoded,page_name,funding_entity,search_terms,search_type,search_status,search_notes,notinaggreport,wmp_office,wmp_spontype_unclear,wmp_spontype,wmp_spontypelong,wmp_grouptype,wmp_govtorcand,wmp_notes,page_name_url,othernotes,needs_further_coding,cand_fav,cand_tar,sponsor_name,sponsor_cmag_2022,sponsor_cmag_2020,sponsor_cmag_2018,wmp_multisponsor,wmp_multiflag,wmp_fbapp,wmpid,pres_fecid,pres_cycle,sen_fecid,sen_cycle,hse_fecid,hse_cycle,sen_state,hse_state,pres_party,sen_party,hse_party,pres_cdstatus,sen_cdstatus,hse_cdstatus,hse_district,db_cycle,db_party,db_id,NIMP_personid,db_cdstatus,db_state,db_office,wmp_pres,wmp_sen,wmp_hse,wmp_gov,wmp_db,cmte_fecid,cmte_party,party_all,matchtype,matchtypemore,disclosure,wmp_disagree,pd_id_match,ontv2022_withother,old_name,ontv2022,min_date,sponsor_bywmp,online_advertiser_name,id,typetext_display,outgrptype,outgrptype2,candname,candname2,feccmteid,feccmteid2,catshort,catshort2,pagenamematch,party,party2,party_final,suppopp,suppopp2,mark,notes,amount_spent,number_of_ads,dedupeorgmatch,dbmatch,dbmatch2,blio,blio2,candgender,candgender2,candrace,candrace2,cid,cid2,confidence,discdate,discdate2,disclose,disclose2,ein,ein2,enddate,enddate2,industry,industry2,orgid,orgid2,realcode,realcode2,ultorg,ultorg2,viewpt,viewpt2,viewpt_final,fec_compare,crp_candidate_name,fbentity_2020,type_cmag,type_scsp
pd-129203152966-5,18297,7/22/2022,Andy Barr,"ANDY BARR FOR CONGRESS, INC.","barr, garland andy",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/129203152966,,0,"BARR, GARLAND ANDY",,"BARR, GARLAND ANDY","BARR, ANDY",,,0,0,0,WMPID271,,,,,H0KY06104,2022,,KY,,,REP,,,INCUMBENT,6,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-312816622063362-2,18362,7/22/2022,Timothy Barr for Congress,"Timothy Barr for Congress, Inc.","barr, timothy",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/312816622063362,,0,"BARR, TIMOTHY",,"BARR, TIMOTHY","BARR, TIMOTHY",,,0,0,0,WMPID1598,,,,,H2GA10166,2022,,GA,,,REP,,,OPEN,10,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,Timothy Barr,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-780806622027187-1,23295,11/10/2022,Nanette Barragán for Congress,Barragan for Congress,,,,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/780806622027187,,0,,,"BARRAGAN, NANETTE","BARRAGAN, NANETTE",,,0,0,0,WMPID954,,,,,H6CA44103,2022,,CA,,,DEM,,,INCUMBENT,44,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1378843965681974-4,20839,9/15/2022,Tom Barrett for Congress,Tom Barrett for Congress,,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/1378843965681974,,0,"BARRETT, THOMAS MORE",,"BARRETT, THOMAS MORE","BARRETT, TOM",,,0,0,0,WMPID3995,,,,,H2MI07123,2022,,MI,,,REP,,,CHALLENGER,7,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-104505795247317-1,20764,9/15/2022,CharityBarryforCongress,FRIENDS OF CHARITY BARRY,"BARRY, CHARITY",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/104505795247317,,0,"BARRY, CHARITY",,"BARRY, CHARITY","BARRY, CHARITY",,,0,0,0,WMPID3729,,,,,H2WI02173,2022,,WI,,,REP,,,CHALLENGER,2,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-164326783768856-2,18755,7/22/2022,Lisa Bartlett,Lisa Bartlett for Congress 2022,"bartlett, lisa",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/164326783768856,,0,"BARTLETT, LISA",,"BARTLETT, LISA","BARTLETT, LISA",,,0,0,0,WMPID4556,,,,,H2CA49267,2022,,CA,,,REP,,,CHALLENGER,49,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-109389984777775-1,19138,7/22/2022,Garrett Barton,Barton for Congress,"barton, garrett dr.",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/109389984777775,,0,"BARTON, GARRETT DR.",,"BARTON, GARRETT DR.","BARTON, GARRETT DR.",,,0,0,0,WMPID4508,,,,,H2SC07298,2022,,SC,,,REP,,,CHALLENGER,7,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-102203055747356-2,20778,9/15/2022,Geni Batchelor for Tennessee’s 5th Congressional District,"Geni Batchelor for Congress, Emily Kate Skidmore, Treasurer",,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/102203055747356,,0,"BATCHELOR, GENI MRS.",,"BATCHELOR, GENI MRS.","BATCHELOR, GENI MRS.",,,0,0,0,WMPID2394,,,,,H2TN05396,2022,,TN,,,REP,,,OPEN,5,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-109385951413194-1,20842,9/15/2022,Eric Batchelor for Congress,ERIC BATCHELOR FOR CONGRESS,,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/109385951413194,,0,"BATCHELOR, JAMES ERIC",,"BATCHELOR, JAMES ERIC","BATCHELOR, JAMES ERIC",,,0,0,0,WMPID3222,,,,,H2NC11239,2022,,NC,,,REP,,,CHALLENGER,11,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1775685499406954-1,19143,7/22/2022,Scott Baugh,Scott Baugh for Congress,"baugh, scott",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/1775685499406954,,0,"BAUGH, SCOTT",,"BAUGH, SCOTT","BAUGH, SCOTT",,,0,0,0,WMPID2130,,,,,H2CA47196,2022,,CA,,,REP,,,CHALLENGER,47,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1775685499406954-2,18771,7/22/2022,Scott Baugh,These ads ran without a disclaimer,"baugh, scott",,Match from search,,0,us house,1,campaign,"Unclear, included in candidate total",,1,,https://www.facebook.com/1775685499406954,,0,"BAUGH, SCOTT",,"BAUGH, SCOTT","BAUGH, SCOTT",,,0,0,0,WMPID2130,,,,,H2CA47196,2022,,CA,,,REP,,,CHALLENGER,47,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107037464370556-1,18736,7/22/2022,Tim Baxter,Baxter For NH,"baxter, tim",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/107037464370556,,0,"BAXTER, TIM",,"BAXTER, TIM","BAXTER, TIM",,,0,0,0,WMPID1556,,,,,H2NH01262,2022,,NH,,,REP,,,CHALLENGER,1,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,Tim Baxter for State Rep.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107037464370556-2,18253,7/22/2022,Tim Baxter,BAXTER FOR CONGRESS,"baxter, tim",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/107037464370556,,0,"BAXTER, TIM",,"BAXTER, TIM","BAXTER, TIM",,,0,0,0,WMPID1556,,,,,H2NH01262,2022,,NH,,,REP,,,CHALLENGER,1,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-428437037359494-2,18279,7/22/2022,Emily Beach,Emily Beach for Congress,"beach, emily",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/428437037359494,,0,"BEACH, EMILY",,"BEACH, EMILY","BEACH, EMILY",,,0,0,0,WMPID2910,,,,,H2CA14188,2022,,CA,,,DEM,,,OPEN,15,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1483977658578577-3,19161,7/22/2022,Jasmine Beach-Ferrara,JASMINE BEACH-FERRARA FOR CONGRESS,"beach-ferrara, jasmine",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/1483977658578577,,0,"BEACH-FERRARA, JASMINE",,"BEACH-FERRARA, JASMINE","BEACH-FERRARA, JASMINE",,,0,0,0,WMPID3753,,,,,H2NC11155,2022,,NC,,,DEM,,,CHALLENGER,11,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-57183058315-2,18999,7/22/2022,Aaron Bean,Aaron Bean for Congress,"bean, aaron p.",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/57183058315,,0,"BEAN, AARON P.",,"BEAN, AARON P.","BEAN, AARON",,,0,0,0,WMPID1812,,,,,H2FL04211,2022,,FL,,,REP,,,,4,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-577473936085899-2,18823,7/22/2022,Lydia Bean for Texas,Lydia Bean for Congress,"bean, lydia",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/577473936085899,,0,"BEAN, LYDIA",,"BEAN, LYDIA","BEAN, LYDIA",,,0,0,0,WMPID4642,,,,,H2TX06236,2022,,TX,,,DEM,,,OPEN,6,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-625353131219833-1,18311,7/22/2022,John Beatty for US Congress,John Beatty for Congress,"beatty, john",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/625353131219833,,0,"BEATTY, JOHN",,"BEATTY, JOHN","BEATTY, JOHN",,,0,0,0,WMPID3211,,,,,H2VA10141,2022,,VA,,,REP,,,CHALLENGER,10,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100154641395795-1,19018,7/22/2022,April Becker,Becker for Nevada,"becker, april",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/100154641395795,,0,"BECKER, APRIL",,"BECKER, APRIL","BECKER, APRIL",,,0,0,0,WMPID3178,,,,,H2NV03161,2022,,NV,,,REP,,,CHALLENGER,3,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,Vote April Becker,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100154641395795-2,18332,7/22/2022,April Becker,BECKER FOR CONGRESS,"becker, april",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/100154641395795,,0,"BECKER, APRIL",,"BECKER, APRIL","BECKER, APRIL",,,0,0,0,WMPID3178,,,,,H2NV03161,2022,,NV,,,REP,,,CHALLENGER,3,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-397615670577582-5,19085,7/22/2022,Michelle Beckley for Texas,MICHELLE BECKLEY FOR CONGRESS,"beckley, michelle",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/397615670577582,,0,"BECKLEY, MICHELLE",,"BECKLEY, MICHELLE","BECKLEY, MICHELLE",,,0,0,0,WMPID4629,,,,,H2TX24155,2022,,TX,,,DEM,,,CHALLENGER,24,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-397615670577582-4,15375,11/11/2021,Michelle Beckley for Texas,Michelle Beckley Campaign,,,,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/397615670577582,,0,"BECKLEY, MICHELLE",,"BECKLEY, MICHELLE","BECKLEY, MICHELLE","BECKLEY, MICHELLE",,0,0,0,WMPID4629,,,,,H2TX24155,2022,,TX,,,DEM,,,CHALLENGER,24,,,278556,.,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
pd-104619895472062-1,20849,9/15/2022,Dave Beckwith for Congress,DAVE BECKWITH FOR CONGRESS,,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/104619895472062,,0,"BECKWITH, DAVID",,"BECKWITH, DAVID","BECKWITH, DAVID",,,0,0,0,WMPID3512,,,,,H2VA10273,2022,,VA,,,REP,,,CHALLENGER,10,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1570118656645702-6,28332,11/11/2022,Nick Begich,ALASKANS FOR NICK BEGICH,,,,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/1570118656645702,,0,,,"BEGICH, NICHOLAS III","BEGICH, NICK",,,0,0,0,WMPID4003,,,,,H2AK01083,2022,,AK,,,REP,,,CHALLENGER,0,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1570118656645702-5,28891,11/14/2022,Nick Begich,Nicholas Joseph Begich,,,,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/1570118656645702,,0,,,"BEGICH, NICHOLAS III","BEGICH, NICK",,,0,0,0,WMPID4003,,,,,H2AK01083,2022,,AK,,,REP,,,CHALLENGER,0,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-111990800996402-1,18232,7/22/2022,Chris Bellingham's Outdoor Adventures,BELLINGHAM FOR CONGRESS,"bellingham, chris",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/111990800996402,,0,"BELLINGHAM, CHRIS",,"BELLINGHAM, CHRIS","BELLINGHAM, CHRIS",,,0,0,0,WMPID1581,,,,,H2CA25192,2022,,CA,,,DEM,,,CHALLENGER,25,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,CMBOutside,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-108456245167527-1,21260,9/15/2022,Joaquín Beltrán for Congress,JOAQUIN BELTRAN FOR CONGRESS,,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/108456245167527,,0,"BELTRAN, JOAQUIN",,"BELTRAN, JOAQUIN","BELTRAN, JOAQUIN",,,0,0,0,WMPID3241,,,,,H2CA42247,2022,,CA,,,DEM,,,CHALLENGER,42,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-103564301965131-1,19160,7/22/2022,Tannya Benavides for Congress TX-28,TANNYA FOR TEXAS COMMITTEE,"benavides, tannya",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/103564301965131,,0,"BENAVIDES, TANNYA",,"BENAVIDES, TANNYA","BENAVIDES, TANNYA",,,0,0,0,WMPID4543,,,,,H2TX28081,2022,,TX,,,DEM,,,CHALLENGER,28,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-105240455446155-1,20857,9/15/2022,Benda for Congress,BENDA FOR CONGRESS,,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/105240455446155,,0,"BENDA, MATTHEW L.",,"BENDA, MATTHEW L.","BENDA, MATTHEW L.",,,0,0,0,WMPID2622,,,,,H2MN01181,2022,,MN,,,REP,,,CHALLENGER,1,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100169515684443-2,21193,9/15/2022,Erika Benfield,Erika Benfield for Congress,,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/100169515684443,,0,"BENFIELD, ERIKA",,"BENFIELD, ERIKA","BENFIELD, ERIKA",,,0,0,0,WMPID3738,,,,,H2FL07180,2022,,FL,,,REP,,,OPEN,7,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100169515684443-1,19131,7/22/2022,Erika Benfield,ERIKA BENFIELD FOR CONGRESS,"benfield, erika",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/100169515684443,,0,"BENFIELD, ERIKA",,"BENFIELD, ERIKA","BENFIELD, ERIKA",,,0,0,0,WMPID3738,,,,,H2FL07180,2022,,FL,,,REP,,,OPEN,7,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-180631442719210-3,4094,11/11/2021,Cliff Bentz,Cliff Bentz for Congress,congress,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/180631442719210,,0,"BENTZ, CLIFF",,"BENTZ, CLIFF","BENTZ, CLIFF","BENTZ, CLIFF",,0,0,0,WMPID555,,,,,H0OR02127,2022,,OR,,,REP,,,INCUMBENT,2,,,,.,,,,0,0,1,0,0,,,REP,PFB match,PFB match,,0,,0,,0,,"BENTZ, CLIFF",Cliff Bentz for Congress,3922,Candidate Committee,NA,NA,"Bentz, Cliff",NA,C00725465,NA,Repub cands,NA,NA,R,NA,R,NA,NA,NA,NA,NA,NA,Cliff Bentz for Congress,dedupe    ,NA,I,NA,M,NA,W ,NA,N00045773,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,Candidate Committees,NA,NA,NA,Z1100,NA,Cliff Bentz for Congress,NA,NA,NA,,2,Cliff Bentz,1,,
pd-88853139067-3,20827,9/15/2022,Bera for Congress,BERA FOR CONGRESS,,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/88853139067,,0,"BERA, AMERISH",,"BERA, AMERISH","BERA, AMERISH",,,0,0,0,WMPID45,,,,,H0CA03078,2022,,CA,,,DEM,,,INCUMBENT,6,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1711390915783604-4,3822,11/11/2021,Jack Bergman,BERGMANFORCONGRESS,congress,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/1711390915783604,,0,"BERGMAN, JOHN",,"BERGMAN, JOHN","BERGMAN, JOHN","BERGMAN, JOHN",,0,0,0,WMPID988,,,,,H6MI01226,2022,,MI,,,REP,,,INCUMBENT,1,,,,.,,,,0,0,1,0,0,,,REP,Page match,Page match no PFB match,,0,,0,,0,,"BERGMAN, JOHN",Bergman for Congress,19587,Candidate Committee,NA,NA,NA,"Bergman, John",NA,C00614214,NA,Repub cands,Bergman for Congress,NA,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,M,NA,W ,NA,N00039533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Candidate Committees,NA,NA,NA,Z1100,NA,Bergman for Congress,NA,NA,,2,John Bergman,1,,
pd-107682822592866-3,20945,9/15/2022,Bergmann for U.S. Congress,BERGMANN FOR CONGRESS CAMPAIGN,"BERGMAN, JOHN",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/107682822592866,,0,"BERGMAN, JOHN",,"BERGMAN, JOHN","BERGMAN, JOHN",,,0,0,0,WMPID988,,,,,H6MI01226,2022,,MI,,,REP,,,INCUMBENT,1,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-102805098529519-1,20861,9/15/2022,Bernard for Congress,Bernard for Congress,,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/102805098529519,,0,"BERNARD, CLASTON",,"BERNARD, CLASTON","BERNARD, CLASTON",,,0,0,0,WMPID1671,,,,,H2LA02206,2022,,LA,,,REP,,,OPEN,2,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-405023713244149-2,21353,9/15/2022,Paul Berry III for US Congress,PAUL BERRY III FOR CONGRESS,,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/405023713244149,,0,"BERRY, PAUL III",,"BERRY, PAUL III","BERRY, PAUL III",,,0,0,0,WMPID3175,,,,,H2MO02219,2022,,MO,,,REP,,,CHALLENGER,2,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-103346831979499-1,18539,7/22/2022,Greg Betts for U.S. Congress,Betts for a Better Ohio,"betts, greg",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/103346831979499,,0,"BETTS, GREG",,"BETTS, GREG","BETTS, GREG",,,0,0,0,WMPID1733,,,,,H2OH15244,2022,,OH,,,DEM,,,OPEN,15,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-174646296624143-5,17991,6/21/2022,Alessandra Biaggi,Alessandra Biaggi for Congress,"biaggi, alessandra",,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/174646296624143,,0,"BIAGGI, ALESSANDRA",,"BIAGGI, ALESSANDRA","BIAGGI, ALESSANDRA",,,0,0,0,WMPID3990,,,,,H2NY03196,2022,,NY,,,DEM,,,CHALLENGER,17,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-327202261326682-1,6264,11/11/2021,Stephanie Bice,Bice for Congress,congress,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/327202261326682,,0,"BICE, STEPHANIE",,"BICE, STEPHANIE","BICE, STEPHANIE","BICE, STEPHANIE",,0,0,0,WMPID551,,,,,H0OK05205,2022,,OK,,,REP,,,INCUMBENT,5,,,,.,,,,0,0,1,0,0,,,REP,PFB match,PFB match,,0,,0,Bice for Congress,0,,"BICE, STEPHANIE",Bice for Congress,5344,Candidate Committee,NA,NA,"Bice, Stephanie",NA,C00703843,NA,Repub cands,NA,NA,R,NA,R,NA,NA,NA,NA,NA,NA,Bice for Congress,dedupe    ,NA,I,NA,F,NA,W ,NA,N00044579,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,Candidate Committees,NA,NA,NA,Z1100,NA,Bice for Congress,NA,NA,NA,,2,Stephanie Bice,1,,
pd-327202261326682-2,18681,7/22/2022,Stephanie Bice,BICE FOR CONGRESS,"bice, stephanie",,Match from search,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/327202261326682,,0,"BICE, STEPHANIE",,"BICE, STEPHANIE","BICE, STEPHANIE",,,0,0,0,WMPID551,,,,,H0OK05205,2022,,OK,,,REP,,,INCUMBENT,5,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-183963015310306-1,20068,9/5/2022,Andy Biggs,Biggs for Congress,,,Entity is related to a group/cd we care about,,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/183963015310306,,0,"BIGGS, ANDY",,"BIGGS, ANDY","BIGGS, ANDY",,,0,0,0,WMPID946,,,,,H6AZ05083,2022,,AZ,,,REP,,,INCUMBENT,5,,,,,,,,0,0,1,0,0,,,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-284624954962951-4,5818,11/11/2021,Gus Bilirakis for Congress,Bilirakis For Congress,congress,,"Not a match, despite search hit",,0,us house,0,campaign,campaign,,1,,https://www.facebook.com/284624954962951,,0,"BILIRAKIS, GUS M",,"BILIRAKIS, GUS M","BILIRAKIS, GUS M","BILIRAKIS, GUS M",,0,0,0,WMPID965,,,,,H6FL09070,2022,,FL,,,REP,,,INCUMBENT,12,,,,.,,,,0,0,1,0,0,,,REP,PFB match,PFB match,,0,,0,,0,,"BILIRAKIS, GUS M",Bilirakis for Congress,5065,Candidate Committee,NA,NA,"Bilirakis, Gus",NA,C00408534,NA,Repub cands,NA,NA,R,NA,R,NA,NA,NA,NA,NA,NA,Bilirakis for Congress                  ,dedupe    ,NA,I,NA,M,NA,W ,NA,N00027462,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,Candidate Committees,NA,D000031957,NA,Z1100,NA,Bilirakis for Congress,NA,NA,NA,,2,Gus Bilirakis,1,,
