ad_id,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE,advertiser_name,ad_text,asr_text,ocr_text
CR05254798633030647809,0,0,0,0,0,0,0,0,1,Senate Leadership Fund,,it was a secret deal until Alyssa slotkin got caught she helped funnel Millions to foreign EV companies Michigan workers got laid off while slotkin got paid off with campaign cash Elissa slotkin sold out Michigan workers,"ELECTREK W373 THE WALL STREET JOURNAL 8/T1/24 ELECTREK 1TR31/23, THE WALL STREET JOURNAL, 8/71/24 SUMS: THE WALL STREET JOU ROLL CALL VOTE #420. 8/12/722 BLOOMBERG, 4/6/23, NATIONAL REVIEW Name: Elissa Slotkin ELECTREK 1TN30/23: THE WALL STREET JOURNAL 8/11/24 ELECTREK, 11/30/23: THE WALL STREET JOURNAL 8/11/24 ELECTREK, 1130/73, THE WALL STREET JOURNAL, S8T124 ELECTREK, 1T/30/23, THE WALL STREET JOURNAL, 8/11/26 PAID FOR BY SENATE LEADERSHIP FUND. NOT AUTHORIZED BY ANY CANDIDATE ELECTREK. 11/30/23: THE WALL STREET JOURNAL, 8/11/24 ELECTREK, 11T30/23, THE WALL STREET JOURNAL, 8/71/24 ELECTREK, 11/30/7: THE WALL STREET JOURNAL 8/71/24 e C y A sow, THEREORE 1/7: THE WALL STREET JOURNALL ET ELISSA SLOTKIN MICHIGAN EDONO State ROLL CALL VOTE #420, 8/12/72z BLOOMBERG, 8/6/2 NATIONAL REVIEW THE WALL STREET JOURNAL Cdy A Ag ROLL CALL VOTE #420, 8/1z/2 BLOOMBERG, 4/6/23; NATIONAL REVIEW 9/5/24 Clesin ROLL CALL VOTE #420, 8/12/272 BLOOMBERG, 4/6/3: NATIONAL REVIEW 95724 GOT LAID OFF ROLL CALL VOTE #420, 8/1z/22 BLOOMB"
CR05260048801053278209,0,0,0,0,0,0,0,0,1,DCCC,,Kevin cochan he's just way too corrupt he was accused of giving a government contract to his own business partner you're not allowed to do that vinting became a lobbyist working for companies that pay him the most corrupt Kevin cin no way,"IS WAY TOO CORRUPT CORRUPTKEVIN COUGHLIN KEVIN THAT PAID FOR BY DCCC. WWW.DCCCORG NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE S COMMITTEE PAID FOR BY DCCC, WWW.DCCC.ORG, NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMILTEE PAID FOR BY DCCC. WWW.DCCC.ORG: NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE PAID FOR BY DCCC. WWW.DCCC.ORG NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES'S PAID FOR BY DCCC. WWW.IDCCC.ORG, NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTEE PAID FOR BY DCCC. WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. CORRUPT.COvR COUGHLIN COUGHLIN THEN COUGHLIN PAID FOR BY OCCC. WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTE NO WAY GIVE A GOVERNMENT CONTRACT CORPORATE LOBBYIST CORRUPT.Cm PAID FOR BY DCCC. WWW.DCCCcORG: NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMIOTEE CAN'T KEVIN COUGHLIN COUGHLIN BECAME A DID COUGHLIN DEA PAID FOR BY DCCC, WWW.DCCC.ORG, NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITEE TO HIS PAID FOR BY DC"
CR05260576016878796801,0,0,0,0,0,0,0,0,1,Senate Leadership Fund,,Bob Casey has changed being a rubber stamp for the president of the United States is not in the best interest of the people of America but Casey has been a rubber stamp for the Biden Harris agenda Casey voted for their agenda 98% of the time voting to let biological men compete in girl Sports and to fund Sanctuary cities now Casey's endorsing Kamala even though she's more liberal than Biden Bob Casey won't change Washington because Washington's changed him Senate leadership fund is responsible for the content of this,"9/3/06 SENATE LEADERSHIP FUND IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING PAD ER BY SENATEL FUNO NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITTE WWW SENATELEADERSHIPEINI OG 20 COMPETE IN GIRLS' SPORTS FOR BID EN HAR 55 KAMALA HARRIS.. CASEY VOTED TO LET MEN SENATE LEADERSHIP FUND IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING PAD FOR EN SENATE LEAT SENATE LEADERSHIP FUND IS RESPONSIBLE FOR THE CONTENT OF THIS AD SENATE LEADERSHIP FUND IS RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING. PAD FOR EN SENATE LE YOYOYOY BOB CASEY CO VOTE WATCH 00 FOR BIDEN & HARRIS IS TOO LIBERAL SENATE LE PERSHIP RUNO IS RESPONSIBLE FOR THE CONTENT DE LES ADVERTISINE ZA N SENA CASEY VOTED TO FUND SENATE LEATERSHIP RUNO IS RESPONSIBLE FOR THE CONTENT DE LES ADVERTISINE ZA N SENA BOB CASEY ENDORSES WASHINGTON CHANGED HAS CHANGED BIDEN& HARRIS YOYOYOYOYO MIP KAMALA HARRIS..."""""""" “...MORE LIBERAL THAL FOR BIDEN 6 HARRIS FOR BIDEN G HARRIS - ORE LIBERAL THAN BIDEN... FOR US RUBBER STAMP GN ROLL CALL VOTE #92,3/6/21 NAL F"
CR05294235314800295937,0,0,0,0,0,0,0,0,1,Angie Craig for Congress,Meet Joe Teirab Joe Teirab wants to be part of the solution to make abortion go away.,,
CR05294491002793361409,0,0,0,0,0,0,0,0,1,Senate Leadership Fund,,a vote for shered brown is a vote against Donald Trump Brown spent 31 years in DC backing radical liberal policies partial birth abortion trans biological men in girls Sports and bathrooms sex change surgeries for children amnesty for 11 million illegal immigrants that's the opposite of the Trump agenda president Trump and Ohio need Bernie Marino in the Senate six more years of shered brown he's for they them not you Senate leadership fund is responsible for the content of this,"ROLL CALL VOTE 8108, 3/23/24, ROLL CALL VOTE #97 31821 9/19/98, ROLL CALL VOTE 943/2796 ROLL CALL VOTE #756, 1V85 DC EMERAL POLICIES SERAL POLICIES LATE-TERM PARTIALE S. 5, ATRODUCED 6/21/23 31 DC ETSERAL POLICIES ROLL CALL VOTE #108, 3/23/24 ROLL CALL VOTE #97,3521 SIX MORE YEARS OF SHERROD BROWN? DC ERERAL POLICIES 9/19/96. ROLL CALL VOTE #94. 3/2798 ROLL CALL VOTE 8756. T/V95 SIX IMIORE YEARS OF SHERROD BROWN? LATE-TERM PARTIALBIRTS BROWN: ROLL CALL VOTE 108, 3/23/2 ROLL CALL VOTE #97.3521 WSYK WEWS a23 9//ROLL CALL VOTE #94 3298 ROLL CALL VOTE #756, TVS TRANSGENDER BIOLOGICAL YEARS OF NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEEWWW.SENATELEADERSHIPFUND.ORG ROLL CALL TOTE 8108, 3/23/24 ROLL CALL VOTE 492 3/5/21 FOR THEY/THEM NOT YOU CAE627 C NEWS ROLL CALL VOTE #108,323/2 ROLL CALL VOTE #97, 38/21 SS 5TRODUCED 6/21/23 9/11/98 ROLL CALL VOTE #94 3/21/98, ROLL CALL VOTE 8756, LATE-TERM PARTIAL BIRTH MEN IN GIRLS' BATHROOMIS RO CAOTE 6/2 ES SIX TMORE VEARS OF SHERROD BROWN? ROLL CALL VOTE #530,1/2"
CR05297403059339526145,0,0,0,0,0,0,0,0,1,MAKE AMERICA GREAT AGAIN INC.,,,"CRUZAR LOS PAID FOR BY MAKE AMERICA GREAT AGAIN INC, NOT AUTHORIZED. B. ANY CANDIDATE OR CANDIDATE'S COMMITTEE MAGAPACCOM Coming to a border near you. PAID FOR BY MAKE AMERICA GREAT AGAIN INC, NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE MAGAPAC.COM PROHIBIDO PAID FOR BY MAKE AMERICA GREAT AGAIN INC, NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. MAGAPAC.COM PAID FOR BY MAKE AMERICA GREAT AGAIN INC NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE MAGAPAC.COM aMAKE AMERICA GREAT AOAIN INC NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDA TE'S OMMITTEE MAGAPACCOM PAID FOR BY MAKE AMERICA GREAT AGAIN ING. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE MAGAPAC.COM Comimy to a border near you PAID FOR RY MAKH AMERICA GREAT ADAININCO NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDA TE'S COMMITTEE MAGAPAC.COM VIALE PAIO FOR BY MAKE AMERICA GREAT AGAIN INC NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDA TE'S COMMITTEE MAGAPAC.COM Coming to a border near you, PAID FOR AY MAKH AMERICA GREAT AOAIN"
CR05308416317559144449,0,0,0,0,0,0,0,0,1,HOVDE FOR WISCONSIN,,we've all seen these ads by Senator Baldwin attacking me she's lying to you but that's what C politicians do when they get in trouble the truth I was born and live in Wisconsin I've never run a nursing home and of course I believe senior should vote the false attacks are going to keep coming because she has nothing to run on her record has failed us on inflation the border and crime I'm Eric Hy I approved this message for this reason it's time for change,HOVDES BANA SUED FOR CALIFORNIA BANKER Hovde silesiyle ELDER ABUSE AND EWRONGFUL DEAT Hovle's Litestyle CEQ ERIC HOVDE Movile's Lifestyle Hode's li US ISCONSIN FAMILIES PAN MAKES MIL CEO ERIC HOVO VDE a YOO AT SENIORS' EXPENSE ERE NOO CBO FRIC HOUDE Hovde siiestyoe Californian U.S. SENATE PAND FOR BY HOVDE FOR WISCONSIN. APPROVED BY ERIC HOVDE BANK WAKES MILLONS POR CORRAT SLDER ABLUSE AND WRONGFUL DEAT CEO ERIC HOVDE'S BANK MAKES MILLONS Hovdes Lifestyle Hovde's Lifestye ELDER ABUSE AND WRONG FUL DEAT LDER ABUSE ANDERONGELL DEAT PAID FOR BY HOVDE FOR WISCONSIN. APPROVED BY ERIC HOVDE HANK MAKES MILONS Hode Sald verweighShold ELDER ABUSE AND LONGFUL DEAT Saw Over TWE Be Chrged More For Wealth Insurance PUME RIFOR HOWDENS BANK SUED FOR YCEO O Hovde's Lifestyle AT SEL AT SENIORS' EXPL Sald verwigt Peaple Should LO HOVDES BANK SUED FOR LEER ABUSE AND WRONGFUL DEATI Berd Sad Overwigt People Should Hovde stlestvle ELDER ABUSE AD WRONGFUL DEAT HULTI-HILLIONATRE Hovdestiesyte DER ABUSE AND WRONGFULDEATH HOVOS BANK S
CR05312413592081924097,0,0,0,0,0,0,0,0,0,DCCC,,we've always been told if we work hard we'll be successful we study diligently in school and sacrificed to build a future for our families but what's not being said is that republicans in Congress keep making it easier for greedy corporations to raise their prices and pay us less 100% of House Republicans voted to allow corporations to price scouch us at the gas pump and grocery store you've worked hard your whole life don't let Republicans take it away this November vote for Democrats in,"But what's not being But what's not being said is that Republicans in Congress raise their prices pay us sacrificed to build a future for our families. for greedy sacrificed to build SE pay us less. We've 100% of House Republicans We studied sacrificed to build a future If we We studied diligently in school and for greedy corporations to sacrificed raise their prices and If we work hard, raise But what's not being said price gouge us at the gas pump voted to allow corporations to Don't let Republicans take it away. We've always been told: This November, vote for raise their If we work hard, we'll Democrats in Congress. s not being said is that e by any candidate or candidate's committee. Paid for by DCCC, www.dccc.org. Not authorized in Congress keep making it easier and grocery store. We studied diligently We've always been You've worked hard your whole life. for greedy corporations be successful. We've always"
CR05318417475325394945,0,0,0,0,0,0,0,0,1,GALLEGO FOR ARIZONA,,Reuben gyo knows what it means to protect our country and our flag he's a Marine Reuben knows that Arizona families deserve to feel safe he delivered critical funding for our law enforcement community and he knows that to secure our border we need more agents and better technology that's why the Arizona Police Association supports ruin he'll work with anyone in Congress to deliver for Arizona and keep our family safe and secure I'm Ruben GGO and I approve this message,"GALLEGO DELIVERED CRITICAL Fend RUBEN GALLEGO POLIG ARIZONA POLICE ASSOCIATION ENDORSED BY PAID FOR BY GALLEGO FOR ARIZONA. APPROVED BY RUBEN GALLEGO. RUBEN FUNDING FOR ARIZONA POLICE """"""""GALLEGO WANTS CONGRESS TO { GALLEGO POLICE FOR ARIZONA POLIO ATION asa wwww STATE AFFAIRS 08.26.2024 ASSO Fond) POLI """"""""ARIZONA'S THIN BLUE LINE DO NOT IMPLY ENDORSEMENT BY THE DOD OR THE MARINE CORPS. FOLIO Masa USE OF MILITARY RANK, JO8 TITLES, AND PHOTOGRAPHS IN UNIFORM USE OF MILITARY RANK, JOB TITLES, AND PHOTOGRAPHS IN UNIFORM PAID FOR BY GALLEGO FOR ARIZONA. APPROVED BY RUBEN GALEGO. GA “GALLEGO WANTS CONGRESS TO POL P Ford BACKS GALLEGO FOR US SENATE"""""""" BOLSTER BORDER SECURITY"""""""" BOLSTER BORDER SECURITY” THE ARIZONA REPUBLIC 12.01.2023 OCLAION GALL GALLEGO SOCTATIONS"
CR05324935105376944129,1,0,0,0,0,0,0,0,0,HOVDE FOR WISCONSIN,,while Tammy Baldwin sleeps in her girlfriend's million dooll condo in New York City Wisconsin families are getting hammered by high inflation and handouts for illegal immigrants I'm Eric Hy and I approve this message join my team and give today,"PAID FOR BY MASZINKIN VICTORY FUNDJA JOINT AINDRAISING COMMITE COMPOSED OF AND AUTHORIZED BY ARIAN IDHONIE FOR WISINS ILLEGAL IMMIGRANTS PAID FOR BY MISCONSIN VICTORY FUNDAJOINT ANDRAISING COMMITTEE COMPOSED OF ANI Wiscons 20% INFLATION DRATE FODAY WHER HYO CONDO IN HER NYC CONDO HANDOUTS FOR IN HER NYO CONDO CHIP IN HER NYO COCHDO nd IN HER NYG GONDO IHLEGAL IMMIGRANTS JOIN MY TEAM. GIVE TODAY. WHILE BALDWIN SLEEPS IN HER HYO GONDO CD ALEGAE IMMIGRANTS WER MEYO CONDE RATETODAY PAID FOR BYMISJONSIN WHER NYO CONDC LEBAT IMMIGRANTS PAID FOR BYMISZTIKSIN VICTORY FUNDAJOINT AINDPASNO COMMITE COMPOSED OF AND ALTHORNDAU BY RA NDALIME POR MASKISIN PAID FOR BY MISCONSINVICTORY FUNDAJOINT AUNDRAISING COMMITTEE COMPOSED OFAI ALTHORIZED BY MED AND HOME FOR MASCUNSTAR WHER NYO CONDO LLEBAL IMMIGRANTS IN HER NYO GONDO TAMMY BALDWIN JOIN MY TEAM. GIVE TODAY, 20% INFLATION. DONATE TODAY LEBAE MMIGRANTS IN HERNYO CONDO POTATO N HER NYO CONDO IN HER NVO CONDO MS. BALDWIN www.Wisconsin VictoryJFC.com"
CR05335831540486111233,0,0,0,1,0,0,0,0,0,DCCC,,If the Republicans win this November they will pass their radical plan that will eliminate the Department of Education and end overtime pay we can't let them get away with this vote for Democrats in Congress,"Medicaid y alzas en los precios de las medicinas. Pide la abolición del Departamento de TO DE EDUCACION Y DE LOS PROGRAMAS PREESCOLARES PECHOS CUILES Y LABORALES EBLIMINA PROTECCIONES CONT AL MED CALD Y ALZAS EN LOS PRECIOS DE LAS MEDICINAS, PIDE LA ABQLICION DEL DERECHOS CIVILES Y LABORALES, ELIMINA PROTECCIONES CONTRA Educación y de los programas preescolares como Head Start Afecta derechos civles y CON SU PLAN DE DEPORTACIONES MASIVAS, SEPA QUE NADIE SE SALVA DE LAS SEVERAA UNIDOS SERÍA UNA DE LAS MÁSAFECTADAS Per Maribel Hastings O TON REPLETO DE PROPUESTAS EXTREMISTAS QUE DONALD TRUMP CUTE PRECIOS CUNDATION REPLETO DE PROPUESTAS EXTREMISTAS OUJE DONALD TRUM QUERE RADICA CHOS CIVILES Y LABORALES BLIMINA PROTECCIONES CONTH NCIATIVAS EN DIVERSOS RUBROS, INCLUIDOS CIUDADANOS Y RESIDENTES AUTORIZAE NCIATIVAS EN DIVERSOS RUBROS, INCLUIDOS CIUDADANOS Y RESIDENTES AUTORZADOS PAGADO POR DCCC, DCC.ORG, NO AUTORIZADO POR NINGUN CANDIDATO O COMITÉ DE CANDIDATO. DEPA CIATIVAS EN DIVERSOS RUBROS, INCLURDOS CLUDADANOS"
CR05342130642601639937,0,0,0,0,0,0,0,0,1,HARRIS FOR PRESIDENT,,Trump owns every single abortion ban these are rights and freedoms we've had for generations and Trump has rip them away one by one we need a president who will protect our rights not take them away that's KLA Harris,"A NEW WAY These are rights and freedoms we've had for generations. Hadley was sexually abused by her stepfather as a child. Trump owns every single abortion ban. He got her pregnant at age 12. PAID FOR BY HARRIS FOR PRESIDENT We need a president who will protect our rights, not take them away. And Trump has ripped them away, one by one. FORWARD That's Kamala Harris. THE UN NT OF"
CR05342552855066705921,0,0,0,0,0,0,0,0,1,HARRIS FOR PRESIDENT,,the fact that I was able to terminate Ro v Wade after 50 years of trying I was so honored to have done it women will be happy healthy you will no longer be thinking about abortion,"Women will be happy,healthy. She developed sepsis and almost died. Ondrea was denied standard medical care. Because Donald Trump overturned Roe v. Wade, Donald Trump: But the fact that I was able to after 50 years of trying, I was so honored to have done it. terminate Roe v. Wade PAID FOR BY HARRIS FOR PRESIDENT A NEW WAY FORWARD Women will be happy, healthy. You will no longer be thinking about abortion."
CR05380311183876161537,0,0,0,0,0,0,0,0,1,TONY VARGAS FOR CONGRESS,,Don Bacon supports a National Abortion ban with no exceptions vote for someone who'd let me die no way,Stephanie National Abortion Ban Don Bacon APPROVED BY TONY VARGAS. PAID FOR BY VARGAS FOR CONGRESS. APPROVED BY TONY VARGAS. PAID FOR BY VARGAS FOR CONGRESS Stepnanie No Exceptions
CR05397753561461293057,0,0,0,0,0,0,0,0,1,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",,KLA backed Biden on everything she supported his disastrous economic agenda higher taxes on the middle class Kamala backed his open border policies and their weakness invited Wars president Trump fights for you his strength kept us safe Trump cut taxes for families prices were lower and the border secure but Kamala wants to double down on failure Kamala broke it president Trump will fix it I'm Donald J Trump and I approved this message,"PRESIDENT TRUMPWLM A : PAID FOR BY DONALD A. TRUMP FOR PRESIDENT 2024, ING. SEPTEMBER 28,2024 MAKE TRUMP FOR PRESIDENT 2014, INC JULY 22,2024 AUGUST 31,2024 MAKE AMERICAGREAT “GLOBAL WAR"""""""" NITED STAXES OF AMERICA *""""""""PITCHING THEE SAME ECNOMN OCTOBER 14, 2024 PRESIDENT TRUMP WILL FIXIT NITET STAIES OF AMERICA """"""""PITCHING THE SARME CONOMICPLAN DE NNTED STATES OF AMERICA JULY 31, ST UNITED """"""""HARRIS IS SEEKING TO AUGUST 22, 2024 ( “LOWER PRICES”. JANUARY 13, 2021 JULY 22, 202A THE HILL “MIDDLE-CLASS TAX CUTS” """"""""PITCHING THE SAME ECONOMIC PLAN"""""""" ALUSUST 9.2024 """"""""GLOBAL WAR “WOULD BE THE SAME AS BIDEN'SK “PITCHING THE SAME EMOM PRESIDENT TRUMPWILLAS PRESIDENT DENT AFOR """"""""MIDDLE-CLASS TAXCUT MORE SECURE” PRESIDENT TRUMP WIT VOR KAMALA HARRIS Newsweek """"""""WOULD BE THE SAME AS BIDEN'S"""""""" PRESIDENT TRUMPWILL J APROVED BY DONALD J. TRUME PAID FOR BY DONALD LTRUM FOR PRESIDE NETED STLES OF AMERICA CBS NEWS “LOWER PRICES” PRESIDENT TRUMP Newsweek o """"""""LOWER PRICES"""""""" npr The New Jork Times JULY 222024 AUGUST 22,2024 SIDEN JANUARY 13 2021 """""""""
CR05404461561643270145,1,0,0,0,0,0,0,0,0,TEAM ELISE,TEAM ELISE PACTeam Elise,,
CR05406501275971878913,0,0,0,0,0,0,0,0,1,COLIN ALLRED FOR SENATE,,I'm col alled and I approve this message first the extremist said they'd make abortion illegal even in cases of rape incest or threats to the life of the mother then Ro versus Wade fell and they did I will G the scourge of abortion once and for all now they have a plan called project 20125 that will have the government track pregnant women's medical decisions setting up government bureaucrats to control your decisions Ted Cruz says this is all perfectly reasonable when Ted Cruz says he'll take away your freedom he will,"COL THE AMERICAN PROSPECT 13.23 SUCH GOVERNMENT TRAC """"""""I WILL END THE SCOURGE KR SUCH GOVERNMENT TRACK CRUZ CALLS ABORTION BAN OUT-OF-STATE ABORTIONS THE AMERICAN PROSPECT 2.1323 """"""""..BAN ALL ABORTIONS, ICH GOVERNMENT TRAD San Antonio ExpressNews 8.8.24 THE AMERICAN PROSPECT 12.13.23 THE AMERICAN PROSPECT 12.1323 COLIN ALLRED SUCH GOVERNMENT TRACK THE AMERICAN PROSPECT olo IHUFFPOSTI 8.1.24 JECT 2025 INDEED THE AMERICAN PROSPECT12.13.23 """"""""PROJECT 2025 INDEED CALL ... """"""""PERFECTLY REASONABLE"""""""" San Antonio Express-News 8.8.24 2.16.16 ICH GOVERNMENT TRA """"""""PROJECT 2025 INDEED CALLS ...""""""""PERFECTLY REASONABLE"""""""" RECORDS OF WOMEN SEEKING X PROJECT 2025 INDEED CALI EVEN IF IT KILLS MOTHERS."""""""" The New Work Times TED CRUZ “...BAN ALL ABORTIONS, 9.6.24 The New Jork Times 9.6.24 Less Freedom. THE AMERICAN PROSPECT 12.13 23 OJECT 2025 INDEED CA FOR SUCH GOVERNMENT TRACKING TEXAS SUES FOR ACCESS TO The New York Times 9.6.24 OF ABORTION ONCE & FOR ALL."""""""" """"""""...BAN ALL ABORTIONS, FOR SUCH GOVERNMENT TRACKING"""""""" THE AMERICAN PROSPEC 12.13.23"
CR05421010431412011009,0,0,0,0,0,0,0,0,1,WINSENATE,,McCormack said he was fully against abortion without any exceptions for rape or incest stop Dave McCormack,"Pittsburgh -Huffington Post, 6/1/23 not support exceptions for rape or incest"""""""" STOP """"""""McCormick does in abortion laws PAID FOR BY WINSENATEWW.WINSENATEORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATES COMMITE Keep Abortion Legal PAID FOR BY WINSENATE. WWW.WINSENATE.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTE McCormick said he was fully against abortion OPP Dr. Jennifer PAID FOR BY WINSENATE. WWW.WINSENATEORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. -Huffington PAID FOR BY WINSENATE. WWW.WINSENATE ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. PAID FOR BY WINSENATE. WWW.WINSENATEORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITE Dr. Dr. Je 2022 Keep Abortion Legal in Pennsylvania DAVE MCCORMICK -Huffington Post,"
CR05421750677615411201,0,0,0,0,0,0,0,0,1,CHRISTINA BOHANNAN FOR CONGRESS,,I'm Christina bannan and I was proud to run track in high school so it's pathetic that marionette Miller Meeks is trying to panic you about girls Sports instead of tackling our toughest problems Miller Meeks picked her team the Washington special interests my team will always be Iowa that means cutting middle class taxes protecting Social Security and Medicare and fighting for our Reproductive Rights I'm Christina Bohanan and I approve this message because I'll always put Iowa first,$3 MILLION 10WA CHRISTIN BO:ANNAIN APPROVED BY CHRISTINA BOHANNAN. PAID FOR BY CHRISTINA BOHANNAN FOR CONGRESS @ CUTTING APROVED BY CHRISTINA BOHANNAN. PAID FOR BY CHRISTINA BOHANNAN FOR CONORESS APPROVED BY CHRISTINA BOHANNAN. PAID FOR BY CHRISTINA ROHANNAN FOR CONGRESO ) APPROVED BY CHARISTINA BOHANNAN. PAID OR BY CHRISTINA BOHANNAN FOR DONGRESS & CRISTINA BO): ANNAN APPROVED BY CHRISTINA BOHANNAN. PAIO FOA BY CHRISTINA ROHANNAN FOR COMO ES ES APPROVED BY CHRISTINA BOHANNAN. PAID FOR BY CHARISTINA ROHANNAN FOR CONGRESS MILLER-17 FIGHTING FOR OUR MIDDLE CLASS APPROVED BY CHRISTINA BOHANNAN. PAID HUR BY CHRISTINA BOHANNAN FOR CONGRESS C) IOHA FIRST * FOR CONGRESS I0WA FIRST * FOR CONGRESS APPROVED BY CHRISTINA BOHANNAN. PAID FOR BY CHRISTINA BOHANNAN FOR CONGRESS G APPROVED BY CHRISTINA BOHANNAN. PAID FOR BY CHRISTINA BOHANAN FOR CONGRESS G APROVED BY CHRISTINA BOHANNAN. PAID FOR BY CHRISTINA BOHANNAN FOR CONORESSO APPROVED BY CHRISTINA BOHANNAN. PAID FOR BY CHRISTINA ROANNAN FOR CONGRESS G 1OW CRRSTINA BO):
