"cid","ad_id","race","sponsor_type","total_spend","advertiser_name","ad_text","asr_text","ocr_text","checksum","ad_url"
"cid_2024_18999","CR08773113521245257729","senate","candidate",55000,"Hung Cao for Virginia","","I'm Huna retired Navy Captain I spent 25 years fighting for Americans all over the world now career politicians like Tim Kane are putting party over country it's time for something different I'm hunal Freedom isn't free you have to fight for it","ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE DEPARTMEI
Navy Captain, Ret. - 25 Years of Service
TIM K
ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE DEPARTMENT OF DEFENSE
ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE DEPA
IT'S TIME
USE OF MILITARY RANK JOB TITLES, AND PHOTOGRAPHS
TIM KAINE
30 YEARS
ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE DEPARTMENT OF DEFENSE.
USE OF MILITARY RANK, JOB TUILES, ANO PHOTOGRAPHS |
USE OF MILITARY RANK, JOB TITLES, ANO PHOTOGRAPHS |
DIFFERENT
ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE C
USE OF MILITARY RANK JOB TITLES AND PHOTOGRAPHS
FOR VIRGINIA. APPROVED BY HUNG CAO
USE OF MILITARY RANK JOB TITLES, AND PHOTOGRAPHS |
USE OF MILITARY RANK JOB TITLES, ANO PHOTOGRAPHS T
CAREER
FIGHTS FOR US
APPROVED BY HUNG CAO.
TIM KAIN
ENDORSEMENT BY THE DEPARTMENT OF THE NAVY OR THE
TEXT HUNG TO 21412
CAREER POLITICIAN
FOR SOMETHING
PARTISAN
JOB TITLES, AND PHOTOGRAPHS
USE OF MILITARY RANK, JOB TITLES, AND PHOTOGRAPHS IN UNIFORM DOES NOT IMPLY
PAID FOR BY HUNG CAO FOR VIR","b4d5025537589ebfa6724fd4d8bfe9e58f61b6ada566462d309d9ec04d70be31","https://adstransparency.google.com/advertiser/AR17639717004371820545/creative/CR08773113521245257729?political=&region=US"
"cid_2024_19004","CR14730617440111165441","house","candidate",17250,"Friends of David Schweikert","","Ami sha has radical friends Rashida Talib ilhan Omar AOC sha back socialized medicine and boosting taxes $3,000 a year liberal Amish sha radically wrong for Congress","HI ER TAXES
Today, the mantle of leftist acti isin in the Congressional Progressive
Deery Dies arknes
AMISH
RADICAL
Dem
ssional Progressive
$3000
FOR CONGRESS
Deercy Dies in Darkiness
SHA
Todas, the male or lett tivi in in the Congressional Progressive
Today, the mantle of leftist activism in the Congressional Progressive
The Washington Post
Democracy Dier in Partne
CIALIZED
De ac Dies in rkness
FRIENDS
Democracy Dles i Dirknes
Caucus is led in a
Today, the mnitle eistatism i the Congressional Progressive
SOCIALIZED
onal Progressive
Bernie Sander Town Hall, 4/28/19
in the Congressional Progressive
Desoacy Dies arknes
Today, the mantleesttsm the Congressional Progressive
A YEAR
HIGHE TAXES
al Progressive
SHAH
Democracy Dies in Darkness
Arizona Republic, 7/8/24
H ER TAXES
e c Dies in Darkness
&
Desocy Dies in rkness
known as the Sq Wh
gessional Progressive
Democracy Dies in virtue
& THE
JAD:
azcentral.
Democratic Party
HAS
on of color
Democracy Dies in Darkon
known as """"the Squad."""" While
Today, the mantle
Today,","c2aa4a066b77bfb8719768ea3312c7f0a1fbe4513935754312721ede999c8410","https://adstransparency.google.com/advertiser/AR17654585940632403969/creative/CR14730617440111165441?political=&region=US"
"cid_2024_19008","CR15034047465005252609","house","candidate",45000,"Friends of David Schweikert","","Amish Sha's tax plan costs $3,000 a year liberal Amish sha radically wrong","HIGH AXES
$3000
EN
A R
azcentral.
S AD:
AMISH
Arizona Republic, 7/8/24
SQUAD:
SHAH
LIBERAL
HIGHER TAXES
Arizona Republic,
PAID FOR BY FRIENDS OF DAVID SCHWEIKERT. APPROVED BY DAVID SCHWEIKERT.
RADICALLY WRONG
FOR CONGRESS
& THE
A YEAR
PAID FOR BY FRIENDS OF DAVID SCHWEKERT . APPROVED BY DAVID SCHWEIKERT.
AMISHA","9d1944d9cba800dff1fe0e4a1b680cdf38b53b0da6b787b249f3420fae5a1040","https://adstransparency.google.com/advertiser/AR17654585940632403969/creative/CR15034047465005252609?political=&region=US"
"cid_2024_19010","CR17125223421739794433","house","candidate",32500,"Friends of David Schweikert","","meet Amish sha he's very liberal immigration is broken but sha voted repeatedly against tougher border security that's malpractice doc liberal am sha the wrong prescription for","2021
DOC
LIBERAL
AMISH
HCR2029, 2021; HB2084, 2020; SCR1011; 2021
HCR2029, 2021; HB2084,2020 ; SCR1011; 2021
MALPRACTICE,
YUMA SECTOR
SHAH
TOUGHER BORDER SECURITY
HCR2029, 2021; HB2084, 2020; SCR1011: 2021
IS VERY
SHAH VOTED AGAINST
IS
USCBP
PUBLIC
THE WRONG
THE WRONG PRESCRIPTION
FOR CONGRESS
PAID FOR BY FRIENDS OF DAVID SCHWEIKERT. APPROVED BY DAVID SCHWEIKERT.
HCR2029, 2021; HB2084, 2020: SCR1011; 2021
HCR2023, 2021: H82084, 2020, SCR1011;2021
THAT'S
FOR","4e2e768db6c57d3135186297f14f2561825ba913d02c466a5f8a8fd036694565","https://adstransparency.google.com/advertiser/AR17654585940632403969/creative/CR17125223421739794433?political=&region=US"
"cid_2024_19011","CR00045929366651142145","senate","candidate",29500,"ALSOBROOKS FOR SENATE","","Larry Hogan vetoed legislation to expand abortion access he won't stand up for us","PAID FOR BY ALSOBROOKS FOR SENATE
VETOES BILL
MARYLAND
GOV. HOGAN
TO EXPAND
ABORTION
ACCESS
WUSA9, 4/8/22
MARYLANDERS
TRUST
ON ABORTION
CAN'T
HOGAN","ed6d1b733576bafca414c585578980c672b2cf221b1d0130c12c18424bea4ea1","https://adstransparency.google.com/advertiser/AR17664781780676247553/creative/CR00045929366651142145?political=&region=US"
"cid_2024_19016","CR01303129103792078849","senate","candidate",12500,"ALSOBROOKS FOR SENATE","","I'm Angela also Brooks and I approve this message what do we get if Republicans control the Senate Lindsey Graham in charge of confirming Supreme Court Justices Ted Cruz who dismisses climate change leading the science committee and Mitch McConnell pulling the strings that's why they want to elect Larry Hogan because if he wins they set the agenda passing a National Abortion ban blocking gun safety measures raising the retirement age with Larry Hogan Republicans win we lose","COMMERCE, SCIENCE & TRANSPORTATION
dow Marylan
SENATEREPUBLICANS
ND ALSOBROOKS FOR SENATE. O
APPROVED BY ANGELA ALS MOOKS PIT FOR BY THE DISC AND ALSOBAQUOS TOR SENATE.
e of wok
AP
APPROVED BY ANGELAALSOBROOKS. PAID FOR BY THE DOSC AND ALSOBROOKS FOR SENATE.
APPROVED BY ANGELA ALSOBROOKS. PAID FOR BY THE OSCC AND ALSOBROOKS FOR SENATE.
w/22
APPROVED BY ANGELALSOBROKS.PAID FOR BY THE DSC AND ALSOBROOKS FOR SENATE
THE HILL E
APPROVED BY ANGELAALSOBROOKS, PAID FOR BY THE USITANDANSOBROOKS FOR SEMAIE. O
If Republicans Control The S
If Republicans Control The Senate
WE LOSE
ALSOBROOKS FOR SENATE.
BACKGROUND CHECKS BILL
ANGELAAL
MITCH MCCONNELL
nationwide abortion ban
GOP'S Grahamn unveils
APPROVED BY ANGELA ALSOBR
mani
NBC NEWS 120-24
nani mo
THE TIILL 1242
ND ALSOBROOKS FOR SENATE,
THE HILL 2EA2
PAD FOR BYTA
TED CRUZ
if Republicans Control The Senate
Ralsing the Retirement Age
REPUBLICAN LEADER MITCH MCCONNELL
AP 122
APPROVED BY ANGELAASUBAROOKS PAID FOR BY THE DISCANDAISOBROOKS FOR SENATE OT
NBC NEWS
PAND ALSOBR","32155c13c76c9b5f29df6b608019a6ac10dd758fe89736e2030e28c54f854aaf","https://adstransparency.google.com/advertiser/AR17664781780676247553/creative/CR01303129103792078849?political=&region=US"
"cid_2024_19024","CR17441786614811459585","senate","candidate",62750,"ALSOBROOKS FOR SENATE","","this is Barack Obama Angela's a lifelong marylander and spent her entire career giving back to her community she'll worked to lower costs and lead the fight to protect our democracy and our freedoms vote Angela also Brooks by November 5th","AND OUR FREEDOMS
FOR U.S. SENATI
HER COMMUNITY
FOR U.S. SENATE
WORKING FOR
BY NOVEMBER 5
FOR U.S. SEN-
FOR U.S. SENA
This is
She ll work to lower costs and
by
PROTECT OUR DEMOCRACY
She'll work to lower costs and
PAID FOR BY ALSOBROOKS FOR SENATE
The Washington Post
ANGELA
endorsed
VOTE FOR
ALSOBROOKS
ANGELA ALSOBROOKS
BARACK OBAMA
Spent her career
FOR U.S. SET--
FOR U.S. SENAT-
_Spent her career
ANGELA***","c10455d955bb01aa330e1a9fc28b0b122984e9b82e20b0b86cc4716213740f43","https://adstransparency.google.com/advertiser/AR17664781780676247553/creative/CR17441786614811459585?political=&region=US"
"cid_2024_19031","CR17560898358715875329","senate","candidate",24250,"ALSOBROOKS FOR SENATE","","I'm a dieh hard lifelong Republican if I don't you call myself a moderate if Trump is the nominee does Larry Hogan support him yeah I'll support the nomination are you going to caucus with the Republicans of course I am I'm a lifelong Republican","""""TLL SUPPORT THE NOMINEE.”
""""'LL SUPPORT THE NOMINEE.”
CBS, 3/5/23
MARYLANDERS CAN'T TRUST
LAV
“""""TLL SUPPORT THE N.
I DON'T CALL MYSELF
""""IF TRUMP IS THE NOMINEE,
HUGH HEWITT SHOW, 2/2/23
MARYLANDERS C.
A MODERATE""""
LARRY HU
“""""'LL SUPPORT THE NOMINEE
""""| DON'T CALL MYSELF
""""I DON'T CALL MYSELF #
PAID FOR BY ALSOBROOOKS FOR SENATE
LARRY HOGAN
LIFELONG REPUBLICAN”
“I'LL SUPPORT THE NOM.
NBC NEWS, 1/16/24
* """"I DON'T CALL MYSELF +
DOES LARRY HOGAN SUPPORT HIM?""""
""""'LL SUPPORT THE NOMINEE.""""
“I'LL SUPPORT THE NOMINE
IN HIS OWN WORDS
""""I'M A DIE-HARD,
* """"I DON'T CALL MYSELF #
""""I'LL SUPPORT THE NOMINEE.”","1d85557a32839ecce8cf51e3cbc4eec000a8f8bcfe4cb58798c2309d339db4eb","https://adstransparency.google.com/advertiser/AR17664781780676247553/creative/CR17560898358715875329?political=&region=US"
"cid_2024_19057","CR09399469286583435265","house","candidate",42800,"ALTMAN FOR CONGRESS","","playing basketball in New Jersey I learned to work hard and be tough coming back from the pros I saw a broken system so I hustled took on Corruption of both parties and we won I'm Sue opman instead of playing their games let's change the","ALTMAN
PAID FOR BY ALTMAN FOR LUI
CONGRESS
NBC NEWS I BY ALIYAH FRONMIN NOV. 4, 2016
FOCONGRESS
official, Bill Baroni, nad faced nine counts of conspiracy and fraud stemming from the
Democratic Fort e Mayor Mark Sokolich for not endors Christle's re-election bid.
NBC NEWS I BY ALIYAH FROIMN NOV. 4, 2016
The bombshell, 18-count indictment unsealed Monday also alleges Norcross and several co-defendants influenced the
TORPA
dealings in Camdes under an indictment announced by the state attorney general's office.
Two of New Jersey Gove Christchnet e r key sw re urg ullty Friday
FO ONGRESS
The bom ell 13-count indictment unsealed Monday also alleges Norcross and several co-defendants influenced the
on all counts for the roles ine Geprg Washingion Bridge lane closure scandal
NJ SPOTLIGHT NEWS BY YOHN REITMEYER I JUNE 18, 2024
Democratic power b George E. Norcross III and several co-defendants, including a former Canden mayor who
capping a case that foiled state politessd captured national attention
EES
The Record
De","7d103efcaae3715176ea3f1b6ebe7713330fe9a87e6107093bf50455939c2918","https://adstransparency.google.com/advertiser/AR17735789238030434305/creative/CR09399469286583435265?political=&region=US"
"cid_2024_19058","CR04692383592016248833","house","candidate",55000,"ALTMAN FOR CONGRESS","","I've been a republican all my life but the truth is we can't afford more of the same in New Jersey it's getting harder to afford a house or groceries and Congressman Tom Kane he's done nothing to help he won't even answer our question are you going it's Kane Mr K but Sue Alman has a plan to get cost under control for our family like ours she's fought both parties to get things done Sue Waltman she'll fight for us","FOR CONGRESS
ANTHONY N.
HAS A PLAN
PAID FOR BY ALIMAN FDR CONGRESS APPROVER BY SUEALTMAN .
REGISTERED REPUBLICAN
FIGHTS
PAID FOR BY ALIMAN FOR CONGRESS. APPROVED BY SUE ALTMAN.
DM KEANI
PAID FOR BY ALTMAN FOR CONGRESS, APPROVED BY SUE ALTMAN.
PAID FOR BY ALIMAN FOR CONGRESS, APPROVED BY SUE ALTMAN.
TOM KEAN
PAID FUR BY ALITMAN AUR CONGRESS APPROVED BY SUE ALTMAN.
= HOUSING
RATE
= GROCERIES
HAS A
EAN
SUE N.
PAID FOR BY ALTMAN FOR CONGRESS. APPROVED BY SUE ALIMAN
PAID FOR BY ALTMAN FOR CONGRESS APPROVED AV SUE ALTMAN.
ALTMAN
PAID FOR BY ALTMAN FOR CONGRESS APPROVED BY SUE ALTMAN.
RESS
C-SPAN
ESS
SUE ALTMAN
PAID FOR BY ALTMAN FOR CONGRESS APPROVD BV SUE ALTMAN.
( PAD FORBYALIMAW FOR CONGRESAPROVED BY SUE ADOMANI
YEAR
WE CAN'T AFFORD MORE OF
PAID FOR BY ALITMAN FOR CONGRESS. APPROVED BY SUE ALTMAN.
FIGHTS FOR US
TOM KEAN DUCKING QUESTIONS
FOUGHT BOTH PARTIES
HE'S DONE NOTHING
PAU FOR BY ALITMAN FOR CONGRESS: APPROVED BY SULAUTMAN.
PAID FOR BY ALTMAN FOR CONGRESS APPROVED BY SUE ALIMAN
PAID FOR BY ALRMAN FOR CONGR","65035cc4adc20845b7bc45b75ac4c5163c25bb9dff3cbff5d0e0cd1db8a1f2da","https://adstransparency.google.com/advertiser/AR17735789238030434305/creative/CR04692383592016248833?political=&region=US"
"cid_2024_19095","CR15046566229521203201","presidential","noncandidate",740000,"RBG PAC","","Donald Trump speaks his mind and on the issue of abortion he's spoken it no I'm not in favor of abortion bid I'm not signing a ban and there's no reason to sign a ban under President Trump there will be no abortion ban period","WOULD, IN FACT, VETO IT, BECAUSE IT
THERE WILL BE NO
AND THERE'S
PAID FOR BY RBG PAC NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITE. WWW.RBGPACCOM
INCEST, AND THE LIE ---
PAID FOR BY RBG PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITEE. WWW.ABGPAC.COM
ON THE WILL OF THEIR VOTERS (THE
DONALD TRUMP
WILL OF THE PEOPLE!). LIKE RONALD
ABORTION
NEWS
NEWS * 2024 PRESIDENTIAL DEBATE
Donald J. Trump
AND ON THE ISSUE OF ABORTION
THERE WILL BE NO ABORTION BAN.
AND
SIGN
HE HAS SPOKEN IT.
UNDER PRESIDENT TRUMP
PAID FOR BY RBG PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITE. WWRBGPAC.COM
AND ON THE ISSUE OF
IN FAVOR OF AN
PAID FOR BY BG PAC NOTAUTHORZED BY ANY CANDIDATE OR CANDIOATES COMMITIE WWIABGPIC.COM
PERIOD.
PAID FOR BY RBG PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITE. WWWRBGPAC.COM
Follow
THERE WILL BE NO ABORTION
PAID FOR BY RBG PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITE. WWW.RBGPAC.COM.
DONALD TRUMP SPEAKS HIS MIND.
IS UP TO THE STATES TO DECIDE BASED","9ae932e8d1d88421810775ab81b68bcfacb36da64a7fcd6acbc779df80e4df5b","https://adstransparency.google.com/advertiser/AR17817871268557357057/creative/CR15046566229521203201?political=&region=US"
"cid_2024_19096","CR01658996212604338177","presidential","noncandidate",407500,"RBG PAC","","I've never voted for Trump but when he was president life was a lot better I trust him on the economy and on keeping us safe freedom to choose is also important to me and there's been a lot of talk on where he stands but he's been clear he does not support a federal abortion ban I'm not signing a ban and there's no reason to sign a ban Trump does support reasonable exceptions for rape incest in the life of the mother his position is my position and that's why I'm with Trump","SUPPORTS EXCEPTIONS FOR
RAPE
INCEST
INCEST, AND THE LIFE OF
MOTHER. I DO
UMP
PBS NEWS SPECIAL
I'M WITH TRUMP
TO DECIDE BASED ON THE WILL OF
NEWS * 2024 PRESIDENTIAL DEBATE
LIVE
“I'M NOT SIGNING A BAN.""""
THREE EXCEPTIONS FOR RAPE,
AND WOULD, IN FACT, VETO IT,
BECAUSE IT IS UP TO THE STATES
PAID FOR BY RBG PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WWW.RBGPAC.COM
DEO
NEWS * 2024 PRESIDENTIAL DEBATE *
W LIFE OF THE MOTHER
Grea Donald Trump
2024 PRESIDENTIAL DEBATE
""""AND THERE'S NO
BAN, UNDER ANY CIRCUMSTANCES,
NEWS * 2024 PRESIDENTIAL DEBATE*
REASON TO SIGN A BAN.”
BEFORE ME, I FULLY SUPPORT THE
THE PEOPLE!). LIKE RONALD REAGAN
EVERYONE KNOWS I WOULD NOT
SUPPORT A FEDERAL ABORTION
DONALD TRUMP
Donald J. Trump
REASON TO SIGN A BAN.""""","571e32b8bc5a8d52cb381bcd65f02e12391aca8aac345ff6927ffd9ea28e157b","https://adstransparency.google.com/advertiser/AR17817871268557357057/creative/CR01658996212604338177?political=&region=US"
"cid_2024_19097","CR04097238013988306945","presidential","noncandidate",450050,"RBG PAC","","When Donald Trump was President life was a lot better I trust him on the economy and on keeping us safe freedom to choose is also important to me but he's been clear he does not support a federal abortion ban and that's why I'm with","UMP
PAID FOR BY RBG PAC. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WWW.RBGPAC.COM
I'M WITH TRUMP","d2e088c0609f0f9f941e97b5191c5a7fae940ef5fe1fbfb7c3d5db012a2a208e","https://adstransparency.google.com/advertiser/AR17817871268557357057/creative/CR04097238013988306945?political=&region=US"
"cid_2024_19098","CR11425052004557258753","presidential","noncandidate",497500,"RBG PAC","","Donald Trump speaks his mind and on the issue of abortion he's spoken it no I'm not in favor of abortion bid I'm not signing a ban and there's no reason to sign a ban under President Trump there will be no abortion ban period but there will be better jobs a strong economy and a brighter future for our families he's done it once and he'll do it again he'll get America back on track","HE HAS SPOKEN IT.
WILL OF THE PEOPLE!). LIKE RONALD
NO REASON
IS UP TO THE STATES TO DECIDE BASED
PERIOD.
INCEST, AND THE LIE ---
""""NO, I'M NOT
HE'LL GET AMERICA
UNDER ANY CIRCUMSTANCES, AND
NO TAX
NO REASON TO
THE THREE EXCEPTIONS FOR RAPF.
SIGN
I'M NOT
DONALD TRUMP SPEAKS HIS MIND.
Or
IN FAVOR OF AN
INCEST, AND THE LIFE -
EVERYONE KNOWS I WOULD NOT
""""NO,
SIGN A
THERE WILL BE
BRIGHTER
SUPPORT A FEDERAL ABORTION BAN,
BBCPAC.COM.
ED BY ANY CANDIDATE OR CANDIDATES COMMITE. WOLRBGPALCOM.
INCEST, AND THE LIFE --
JOBS
“NO,
Donald J. Trump
@realDonald Trump
Follow
WOULD, IN FACT, VETO IT, BECAUSE IT
SIGN A BAN.""""
DONALD
SIGNING
AND THERE'S
ABORTION BAN...
DONALD TRUMP SPEAKS
HE'S DONE IT ONCE.
BACK ON TRACK
D BY ANY CANDIDATE OR CANDIDATES COMITEWWW.RBGPACCOM.
SIGNING A BAN,
TEXT
D BY ANY CANDIDATE OR CANDIDATES COMITE: WWW.REGPACCOM.
HE'LL DO IT AGAIN.
AND ON THE ISSUE OF
HE'LL GET
BY ANY CANDIDATE OR CANDIDATES COMMITE. WOLRBGPALCOM.
FUTURE
D BY ANY CANDIDATE OR CANDIDATES COMITE. W URBOPACCOM.
THERE WILL BE NO ABOR","e609c3cc68d15f63b6eb65216053a0b2d993075f50d3990663bc16a859e164ac","https://adstransparency.google.com/advertiser/AR17817871268557357057/creative/CR11425052004557258753?political=&region=US"
"cid_2024_19102","CR03426838011864678401","house","candidate",25250,"KAPTUR FOR CONGRESS","","here in Ohio we've worked hard to earn our benefits but Derek Marin is siding with extremists in DC who want to cut Social Security and Medicare Derek Marin won't work for us","We worked for
FORUS.
WON'T WORK
FOR US.
M
Sides
We worked
Derek Merrin
OUR BENEFITS.
Derek Merr
Derek M
EXTREMISTS
& MEDICARE
Dere
MEI
Derek Merrin:
Derek Mer
Would
Derek Merri
WITH
PAID FOR BY KAPTUR FOR CONGRESS
We worked fo
SOCIAL SECURITY
CUT","418e11bc603b69f242e9559b9031bb2c1ad98ae5625846b0986f7ae3d9599b30","https://adstransparency.google.com/advertiser/AR17829465738931339265/creative/CR03426838011864678401?political=&region=US"
"cid_2024_19109","CR12364757038939504641","house","candidate",17500,"KAPTUR FOR CONGRESS","","","""""We Will Not Give Up""""
No Exceptions. [H.B. 598]
8:50AM
OHIO NEWS
6-week abortion ban.
Wrong for Northwest Ohio
O ALERT
s on
O OHIO NEWS
March 15, 2022
BREAKING: Ohio voters
Derek Merrin:
8:50 AM
7:50 AM
March 15,2022
Wrong Priorities,
November 8,2023
OHIO LEGISLATURE
now
9 ALERT
3:52 PM
PAID FOR BY KAPTUR FOR CONGRESS
Nocon
overturn Derek Merrin's
socation
D ALERT
10:32 PM
TWITTER
Derek Merrin Cosponsored
On Banning Abortion
November 5, 2024
November 7,2023
ALERT
An Abortion Ban With","676780efad3a789fb7286cec1876448e6cc95df683511b58ca45a248351206f4","https://adstransparency.google.com/advertiser/AR17829465738931339265/creative/CR12364757038939504641?political=&region=US"
"cid_2024_19278","CR04445067143045709825","house","candidate",17500,"Chris Pappas for Congress","","Russell Prescott is running on his record I am pro-life my record in the state senate shows a 20-year record of voting against a woman's right to choose he backs the ruling that allows states to ban abortion even in cases of rape and incest now as DC Republicans push project 2025 to have the government monitor pregnancies and ban abortion Nationwide they're behind Russell because they know his record Russell Prescott doesn't trust women we know better than to trust him I'm Chris papis and I approve this message","OFOR BY CHARIS P MAS FOR CONGRESS. APPROVED BY CHRIS PAPPAS.
MSNBC - September 14,2024
PAIU FOR BY CHARIS PAPPAS FOR CONGHESS APPROVED BY CHAIS PAYP EN
000 FOR NEW
00D FOR NE
JO FOR NEW
RESI
""""I AM PRO-LIFE.""""
RUSSELL PRES T WILL LET
PAIO FOR BY CHAIS PAPTPAS FOR CONGRESS. APPROVED BY CHRIS PAPPAS
EVEN IN CASES OF
CUNDRESS
IVE
PAIO OR BY CHAIS PAIPTS FOR CONGRESS. APPROVED BY CHRIS PAPPAS.
20D FOR
00D FOR NEW
PAIO COR BY CHAUS PROAIS FOR CONGRESS. APPROVED BY CHRIS PAPPAS.
W
H
000 FOR NEE
""""Project 2025: ultimate goal
REST
LIVE FREE
PAID FOR BY CHAIS PAPPIS FOR CONGRESS. APPROVED BY CHRIS PAPPAS
PAIO FOR BY CHRIS PAPPAS FOR CONGRESS. APPROVED BY CHRIS PAPPAS.
HAM
PAID FOR BY CHRIS PAPPAS FOR CONGRESS. APPROVED BY CHRIS PAPPAS.
PAID FOR BY CHAIS PAPPAS FOR CONGRESS. APPROVED BY CHRIS PAPPAS
PAID FOR BY CHRIS PAPPAS FOR CONGRESS. APPROVED BY CHRIS PAPPAS,
PAID FOR BY CHRIS PAPPAS FOR CONGRESS APROVED BY CHRIS PAPPAS. EN
POLITICIANS BAN ABORTION
00D FOR NER
200 FO:
PAID FOR BY CHRIS PAPPAS FOR CONGRESS APPROVED BY","bfda3d2c9aec253223d9135f6da8caec39ba76756b621a7c15025dea0b6e0000","https://adstransparency.google.com/advertiser/AR17923957493344501761/creative/CR04445067143045709825?political=&region=US"
