ad_id,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE,page_name,funding_entity,ad_creative_body,ad_creative_link_caption,ad_creative_link_title,ad_creative_link_description,asr_text,ocr_text
x_1544478712823220,0,0,0,0,0,0,0,1,1,Gabe Evans Isn’t On Our Side,DCCC,,factcheckcongress.com,,,"In Colorado, our freedoms are everything. Gabe Evans would rip them away. Just like Lauren Bobert, he'd ban abortion without exceptions for rape or incest and overturn the right to marry for same-sex couples. Don't let him take our freedoms.","FREEDOMS. OUR EVERYTHING. OUR FREEDOMS ARE GABE GABE EVANS WOULD. THEM HP AWAY GABE EVANS WOULD. RIP. THEM AWAY. JUST LIKE. LAUREN BOEBERT BAN ABORTION. WITH NO EXCEPTIONS FOR. RAPE OR INCEST BAN ABORTION. WITH NO EXCEPTIONS FOR RAPE OR INCEST BAN ABORTION. WITH. NO EXCEPTIONS FOR RAPE OR INCEST OVERTURN THE RIGHT. TO MARRY. FOR SAME-SEX COUPLES. PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. OVERTURN THE RIGHT TO MARRY. FOR SAME-SEX COUPLES. PAID FOR BY DCCC, WWW.DCCC.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. DON'T LET. GABE EVANS. PAID FOR BY DCCC, NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. DON'T LET. GABE EVANS. TAKE OUR. FREEDOMS. PAID FOR BY DCCC, NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE."
x_1545894652721670,0,0,0,1,0,0,0,1,1,Kamala Harris,HARRIS FOR PRESIDENT,"PA, it’s time to fight for our communities. Let’s get out and vote for Kamala Harris.",iwillvote.com,Elect Kamala Harris,,"Kamala Harris needs to be in office and we need your help today. Get to the election polls and vote for Kamala Harris because your grandparents, our children and generations to come need this. Whether it's education, women's rights, finances, whatever it is, give yourself an opportunity to organize and be yourself in your skin without having to compromise and be around people who don't fight for you.","Kamala Harris needs. to be in office and we need your help today. Get to the election polls. and vote for Kamala Harris because your grandparents, our children and. generations to come need this. Whether it's education, women's. rights, finances, whatever it is, give yourself an opportunity. to organize and be yourself in your skin. without having to compromise. PAID FOR BY HARRIS FOR PRESIDENT and be around people. who don't fight for you.. PAID FOR BY HARRIS FOR PRESIDENT"
x_1546023449438903,0,0,0,0,0,0,0,1,1,David Valadao’s National Abortion Ban,DCCC,,factcheckcongress.com,,,su ley no tiene excepciones por violación ni para salvar la vida de la madre.,"PROHIBI El congresista. David Valadao. una prohibición. nacional del. aborto.. PROHIBI ¿en casos de violación? ¿en casos de violación?. EXCEPCIONES ¿para salvar la vide. de la mamá?. EXCEPCIONES OCAI. ON. RTERS. """"""""Soy pro-vida.. Patrociné ese proyecto de ley."""""""". PAGADO POR DCCC, WWW.DCCC.ORG.. NO AUTORIZADO POR NINGÚN CANDIDATO COMITÉ DE CANDIDATO. ¡VOTA!. """"""""NO"""""""" a David Valadao.. PAGADO POR DCCC, WWW.DCCC.ORG.. NO AUTORIZADO POR NINGÚN CANDIDATO COMITÉ DE CANDIDATO."
x_1546730032882159,0,0,0,0,0,0,0,1,1,WinSenate,WINSENATE,Kari Lake would take away abortion rights that Arizona women have had for generations.,truthaboutkari.com,Kari Lake: Too Extreme on Abortion,,"I'm proud to call Arizona home, but I'm afraid of what happens if Carrie Lake is in control. She would take away the abortion rates that women have had for generations, just to get more power. That's dangerous for us.","Dani I Mesa But I'm afraid of what happens. if But I'm afraid of what happens. if KARI LAKE is in control. of what. I - KARI LAKE KARI LAKE:. """"""""great law... it will. prohibit abortion. in Arizona"""""""". -Politi KARI LAKE:. """"""""great law... it will. prohibit abortion. in Arizona"""""""". -PolitiFact, 10/12/22 KARI LAKE:. Too dangerous for Arizona. PAID FOR BY WINSENATE, NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. KARI LAKE:. Too dangerous for Arizona. PAID FOR BY WINSENATE, WWW.WINSENATE. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE."
x_1548979265828418,1,0,0,0,0,0,0,0,0,Senate Democrats,DSCC,"𝐇𝐀𝐕𝐄 𝐘𝐎𝐔 𝐒𝐄𝐄𝐍 𝐓𝐇𝐈𝐒? We have a REAL chance to kick Ted Cruz out of the Senate!! 𝐓𝐞𝐱𝐚𝐬 🔵Colin Allred: 45% 🔴Ted Cruz: 44% Right now, a new poll out of Texas shows Democratic candidate Colin Allred surging ahead in this critical race. If we band together now, we have a real chance to push Colin Allred across the finish line and flip Texas’ Senate seat blue -- but it’s going to take all of us. 𝐖𝐢𝐥𝐥 𝐲𝐨𝐮 𝐫𝐮𝐬𝐡 𝐚 𝐝𝐨𝐧𝐚𝐭𝐢𝐨𝐧 𝐫𝐢𝐠𝐡𝐭 𝐧𝐨𝐰 𝐬𝐨 𝐰𝐞 𝐜𝐚𝐧 𝐞𝐥𝐞𝐜𝐭 𝐃𝐞𝐦𝐨𝐜𝐫𝐚𝐭𝐬 𝐭𝐨 𝐭𝐡𝐞 𝐒𝐞𝐧𝐚𝐭𝐞 𝐭𝐨 𝐝𝐞𝐟𝐞𝐧𝐝 𝐨𝐮𝐫 𝐒𝐞𝐧𝐚𝐭𝐞 𝐦𝐚𝐣𝐨𝐫𝐢𝐭𝐲?",secure.actblue.com,DONATE NOW to defend our Senate majority!,It’s up to us to defend our Senate majority. Donate now.,,"NEW TEXAS SENATE POLL ALERT 45 % 44 % COLIN TED ALLRED CRUZ DONATE NOW PAID FOR BY THE DSCC , DSCC.ORG , AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE . CONTRIBUTIONS OR GIFTS TO THE DSCC ARE NOT TAX DEDUCTIBLE . CRUZ DERIVATIVE OF A PHOTO BY GAGE SKIDMORE . CC BY - SA 4.0 DEED"
x_1556862484911801,0,0,0,0,0,0,0,1,1,Kamala Harris,HARRIS FOR PRESIDENT,"Vice President Kamala Harris has always been determined to defend our communities – whether it’s putting away violent criminals, standing up to banks, or protecting reproductive rights. She’ll never stop fighting to make sure we all succeed.",kamalaharris.com,VP Harris fights for us,,"When you're raised by an immigrant mother, you learn what's possible with the termination. And the termination is how Kamala Harris went from working in McDonald's to prosecutor, state attorney general, US senator, and our vice president in only one generation. And with that same determination, she always defended us. As a prosecutor, she protected us from violent criminals as attorney general. She beat the banks that kick families out of their homes. As our vice-president, she fights for women's reproductive rights every day. And she beat the pharmaceutical companies to lower costs for insulin and prescriptions. As our president, determination is how she'll stop the corporations who gouge our families on rent and groceries. And she won't stop fighting until we win because she knows with determination, when we fight, we win. I'm Camilla Harris and I approve this message.","mom. by an immigrant mother, you learn what's possible with determination.. Kamala Determination. And determination is how Kamala Harris in McDonald's to KAMALA HARRIS. PROSECUTOR. CBS KAMALA HARRIS. PROSECUTOR KAMALA HARRIS. STATE ATTORNEY GENERAL KAMALA HARRIS. U.S. SENATOR KAMALA HARRIS. SENATOR. MS. HARRIS KAMALA HARRIS. VICE PRESIDENT. SIDENT OF THE in only one generation. in only one And with tha KAMALAHARRIS KAMALA HARRIS KAMALA HARRIS. always As a prosecutor KAMALA HARRIS. PROTECTED us As attorney general KAMALA HARRIS. beat the BANKS As our vice president KAMALA HARRIS. ده KAMALA HARRIS. FIGHTS for WOMEN'S. REPRODUCTIVE FREEDOM And she beat the pharmaceutical companies KAMALA HARRIS. lowered KAMALA HARRIS. lowered. INSULIN costs As our president DETERMINATION. DENT OF THE UNIT KAMALA HARRIS WILL. STOP the. CORPORATIONS WHO GOUGE. OUR FAMILIES ON. RENT -. 599 -. -. - -. -. 1. WHO GOUGE. OUR FAMILIES ON. GROCERIES And she won't stop fighting And she won't And she stop fighting Because she knows, LA. ALA. with determination, MALA. with determination, WHEN WE FIGHT. APPROVED BY KAMALA HARRIS. PAID FOR BY HARRIS FOR PRESIDENT. WHEN WE FIGHT. WE WIN. OF THE. APPROVED BY KAMALA HARRIS. PAID FOR BY HARRIS FOR -. WHEN WE FIGHT. WE WIN. APPROVED BY KAMALA HARRIS. PAID FOR BY HARRIS FOR PRESIDENT. WHEN WE FIGHT. WE WIN. APPROVED BY KAMALA PAID FOR BY HARRIS FOR PRESIDENT. I'm Kamala Harris. and I approve this message.. HARRIS. WALZ. APPROVED BY KAMALA HARRIS. PAID FOR BY HARRIS FOR I'm Kamala Harris. and I approve this message.. HARRIS.. WALZ. APPROVED BY KAMALA HARRIS. PAID FOR BY HARRIS FOR PRESIDENT I'm Kamala Harris. and I approve this message.. HARRIS. WALZ. APPROVED BY KAMALA HARRIS. PAID FOR BY HARRIS FOR PRESIDENT"
x_1558167658117600,0,0,0,0,0,0,0,1,1,WinSenate,WINSENATE,MAGA Extremist Sam Brown supported a law that would let states ban abortion with no exceptions. He even supported a law that would allow states to prosecute a woman for getting an abortion. Sam Brown can’t be trusted when it comes to protecting women’s health.,CantTrustSamBrown.com,Sam Brown Can’t Be Trusted in the Senate,,"People think abortion is protected in Nevada, but no matter what our state laws are, if a national abortion ban passes, our rights will be gone like that. So, we can't let anti-abortion extremists like Sam Brown anywhere near the Senate.","PEOPLE THINK ABORTION IS. PROTECTED IN NEVADA NO MATTER WHAT. OUR STATE LAWS ARE,. IF A NATIONAL. ABORTION BAN. PASSES... TEM. OUR RIGHTS OUR RIGHTS. WILL BE GONE. WE CAN'T TRUST. MAGA EXTREMIST. SAM BROWN. PAID FOR NOT. AUTHORIZED BY ANY CANDIDATE CANDIDATE'S WE CAN'T TRUST. MAGA EXTREMIST. SAM BROWN. PAID FOR BY NOT. AUTHORIZED BY ANY CANDIDATE OF WE CAN'T TRUST. MAGA EXTREMIST. SAM BROWN. PAID FOR BY NOT. AUTHORIZED BY ANY CANDIDATE WE CAN'T TRUST. MAGA EXTREMIST. SAM BROWN. PAID FOR NOT. AUTHORIZED BY ANY CANDIDATE"
x_1560496621203386,0,0,0,0,0,0,0,1,1,House Majority PAC,HMP,,thehousemajoritypac.com,,,Lori Chavez-Dreyfus doesn't want you to know. She's an anti-abortion extremist. Chavez-Dreyfus wants to ban abortion even in cases of rape and incest. She even voted to jail doctors who perform abortions. We deserve better than Lori Chavez-Dreyfus.,LORI. LORI. -. LORI CHAVEZ-DEREMER. DOESN'T WANT YOU TO KNOW... LORI CHAVEZ-DEREMER. ANTI-ABORTION EXTREMIST ANTI-ABORT:ON EXT B. WANTS LORI CHAVEZ-DEREMER. WANTS TO BAN ABORTION VOTE. TO JAIL DOCTO S LORI CHAVEZ-DEREMER. VOTED TO JAIL DOCTORS. PAID FOR BY HMP THEHOUSEMAJORITYPAC.COM. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE S COMMITTEE LORI CHAVEZ-DEREMER. VOTED TO JAIL DOCTORS. PAID FOR BY HMP THEHOUSEMAJORITYPAC COM. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE S COMMITTEE OREGONDESERIVES BETTER THAN. PAID FOR BY THEHOUSEMAJORITYPAC COM. NOTAUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE OREGON DESERVES BETTER THAN. LORI CHAVEZ-DEREMER. PAID FOR BY THEHOUSEMAJORITYPAC COM. NOTAUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE OREGON DESERVES BETTER THAN. LORI CHAVEZ-DEREMER. PAID FOR BY THEHOUSEMAJORITYPAC.COM. NOTAUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE
x_1561856754442857,0,0,0,0,0,0,0,1,1,House Majority PAC,HMP,,www.thehousemajoritypac.com,,,"That's Derrick Anderson praising the Supreme Court's decision to overturn Roe. Derrick Anderson supports letting politicians ban abortion without exceptions for rape, incest, or a woman's life. Derrick Anderson is wrong for Virginia.","©DerricktorVA. Derrick. SCOTUS finally got it Derrick Anderson. @DerrickforVA. SCOTUS finally got it right,. and overturned a 50 year. decision of federalizing. abortions.... 2. 12 Derrick Anderson. @DerrickforVA. SCOTUS finally got it right,. and overturned a 50 year. decision of federalizing. abortions.... 28. 2. 12. 3 TOTAL TOTAL ABORTION BAN NO EXCEPTIONS FOR RAPE. NO EXCEPTIONS FOR INCEST. PAID FOR BY THEHOUSEMAJORITYPAC COM. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. NO EXCEPTIONS FOR RAPE. NO EXCEPTIONS FOR INCEST. NO EXCEPTIONS TO SAVE YOUR LIFE. PAID FOR BY THEHOUSEMAJORITYPAC COM. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. NO EXCEPTIONS FOR RAPE. PAID FOR BY THEHOUSEMAJORITYPAC COM DERRICK ANDERSON. WRONG FOR. VIRGINIA. PAID FOR BY HMP. THEHOUSEMAJORITYPAC COM. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S"
x_1563145371224625,0,0,0,0,0,0,0,0,1,Sentinel Updates,DCCC,Drew Johnson said cutting social security “sounds great.” Johnson wants to cut Social Security by 30%.,reviewjournal.com,Drew Johnson Wants to Cut Social Security,"Rep. Susie Lee, Sen. Jacky Rosen and Vice President Kamala Harris’ campaign attacked their opponents on Social Security record.",,DIC TH die - tion
x_1565364834393705,1,0,0,0,0,0,0,0,0,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,,secure.actblue.com,Donate to AOC >>,"Alexandria is fighting for progressive policies that can help create social, racial, and economic justice for all. That's why she's taking $0 from corporations and lobbyists and is relying on the grassroots to power her campaign.",,"< Notes Alexandria here . One thing that distinguishes me from most of my colleagues is that I rely virtually on grassroots donations . The average donation to my campaign floats around $ 15- $ 17 . I don't take meeting with lobbyists , and I don't curry favor with billionaires . I do this so I can legislate and operate independently from our corrupting system of campaign finance and revolving door politics . If you can , will you chip in $ 5 to our campaign for progress ? PAID FOR BY ALEXANDRIA OCASIO - CORTEZ FOR CONGRESS"
x_1565748990800577,0,0,0,0,0,0,0,1,1,House Majority PAC,HMP,,thehousemajoritypac.com,,,"A total ban on abortion. John James supports a plan to do just that. In Congress, he voted to punish doctors who provide abortion care, and he said we will not stop fighting until we end abortion.","John. SUPPORTS A PLAN. TO TOTALLY BAN. ABORTION John James. SUPPORTS A PLAN. TO TOTALLY BAN. ABORTION JOHN JAMES. VOTED TO. PUNISH DOCTORS. WHO PROVIDE. ABORTION CARE. -HR 26. VOTE #29.1/11 JOHN JAMES. VOTED TO. PUNISH DOCTORS. WHO PROVIDE. ABORTION CARE. 26. VOTE #29. 1/11/23 """"""""We will not stop. fighting until we. end abortion"""""""" """"""""We will not stop. fighting until we. end abortion"""""""". -@JohnJamesMI """"""""We will not stop. fighting until we. end abortion"""""""". -@JohnJamesMI, 1/23/2018 """"""""We will not stop. fighting until we. end abortion"""""""". -@JohnJamesMI, X, 1/23/2018"
x_1566002030989526,0,0,0,0,0,0,0,1,1,Adam C. Gray,ADAM GRAY FOR CONGRESS,,adamgrayforcongress.com,,,"I'm Adam Gray. Working together, we built a joint medical school at UC Merced, a job training facility in Modesto. Got clean water for Dos Palos, a fire station in Los Banos, and an AgTech complex at Merced College. I'll never stop working for you.",ADAM GRAY. FOR CONGRESS. PUTTING THE VALLEY FIRST. I'm Adam Gray UC Merced. ADAM GRAY. FOR CONGRESS. PUTTING THE VALLEY FIRST. Working together we built a joint UC Merced. ADAM GRAY. FOR CONGRESS. PUTTING THE VALLEY FIRST. medical school at UC Merced MODESTO. ADAM GRAY. FOR CONGRESS. PUTTING THE VALLEY FIRST. A job training facility in Modesto Dos Palos. ADAM GRAY. FOR CONGRESS. PUTTING THE VALLEY FIRST. Got clean water for Dos Palos LOS BANOS. ADAM GRAY. FOR CONGRESS. PUTTING THE VALLEY FIRST. A fire station in Los Banos An Ag Tech complex at. Merced College. MERCED. A. T. ADAM GRAY. FOR CONGRESS. PUTTING THE VALLEY FIRST. APPROVED BY ADAM GRAY.. PAID FOR BY ADAM GRAY FOR An Ag Tech complex at. Merced College. MERCED. A. T. ADAM GRAY. FOR CONGRESS. PUTTING THE VALLEY FIRST. APPROVED BY ADAM GRAY.. PAID FOR BY ADAM GRAY FOR CONGRESS. MERCED. A. T. ADAM GRAY. FOR CONGRESS. PUTTING THE VALLEY FIRST. APPROVED BY ADAM GRAY.. PAID FOR BY ADAM GRAY FOR CONGRESS. I'll never stop working for you. ADAM GRAY. FOR CONGRESS. PUTTING THE VALLEY FIRST. ENDORSED BY. The Modesto Bee. The Fresno Bee. - -. APPROVED BY ADAM GRAY.. PAID FOR BY ADAM GRAY FOR CONGRESS.
x_1567181477245899,0,0,0,1,0,0,0,1,1,Last Best Place PAC,LAST BEST PLACE PAC,"Jon Tester supports Native Americans. From housing assistance for Native veterans to improving health care, Jon Tester is fighting for Indian Country. Vote by November 5th.",www.testerdelivers.com,Vote for Jon Tester by November 5th,Jon Tester Delivers for Indian Country,"I support John Tester because John Tester supports Native Americans. From housing assistance for Native veterans to improving health care, John Tester is by our side. John respects Native Americans and he fights for us. Vote for John Tester.","WINDY CROSS GUNS. BLACKFEET NATION. JON WINDY CROSS GUNS. BLACKFEET NATION. JON TESTER SUPPORTS. NATIVE. AMERICANS JON TESTER. HOUSING JON TESTER. HOUSING ASSISTANCE. FOR NATIVE. VETERANS JON TESTER. IMPROVING. HEALTH CARE CLARENA BROCKIE. FORMER MONTANÁ. STATE REPRESENTATIVE. JON TESTER. PAID FOR BY LAST BEST PLACE PAC LASTBESTPLACEPAC.COM. NOT AUTHORIZED BY ANY CANDIDATE CANDIDATE'S COMMITTEE CLARENA BROCRIE. FORMER MONTANÁ. STATE REPRESENTATIVE. JON TESTER. RESPECTS. NATIVE AMERICANS. PAID FOR BY LAST BEST PLACE LASTBESTPLACEPAC.COM,. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE CLARENA BROCKIE. FORMER MONTANÁ. STATE REPRESENTATIVE. JON TESTER. RESPECTS. NATIVE AMERICANS. AND FIGHTS. FOR. PAID FOR BY LAST BEST PLACE PAC LASTBESTPLACEPAC.COM,. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE VOTE F. JON TES. NA BROCKIE. AID FOR BY LAST BEST PLACE PAC LASTBESTPLACEPAC.COM,. R MONTANÁ. OT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S VOTE FOR. JON TESTER. BY NOVEMBER 5TH. PAID FOR BY LAST BEST PLACE PAC LASTBESTPLACEPAC.COM,. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S"
x_1570160583600132,0,0,0,0,0,0,0,1,1,Sherrod Brown,FRIENDS OF SHERROD BROWN,,truthaboutmoreno.com,,,"Do I think Washington needs another thief like Bernie Marino? No, I don't think he's honest at all.","Madison. Hilliard. BERNIE MOREN. """"""""SUED E Madison. Hilliard. BERNIE MORENO. """"""""SUED FOR WAGE THEFT"""""""". BUSINESS 1/10/24. PAID FOR BY FRIENDS OF SHERROD BROWN Madison. Hilliard. BERNIE MORENO. """"""""SUED FOR WAGE THEFT"""""""". BUSINESS INSIDER, 1/19/24. PAID FOR BY FRIENDS OF SHERROD BROWN E. M. BERN. BERNIE MORENO. IS OUT FOR HIMSELF. PAID FOR BY FRIENDS OF SHERROD BROWN E. M. BERNIE MORENO. IS OUT FOR HIMSELF. PAID FOR BY FRIENDS OF SHERROD BROWN M. BERNIE MORENO. IS OUT FOR HIMSELF. PAID FOR BY FRIENDS OF SHERROD BROWN"
x_1574705053400171,1,0,0,0,0,0,0,0,0,Eugene Vindman for Congress,Vindman for Congress,Please watch this video from Eugene Vindman and then consider donating to his campaign before September 30th:,secure.actblue.com,Donate to Eugene Vindman for VA-07,,"Hey, this is Eugene Viman. I'm your Democratic nominee for Virginia's 7th Congressional District. We're in the home stretch of this election. Our FEC deadline September 30th is fast approaching. We need every grassroots supporter like you to chip in. We're facing a maga. Trump endorsed the opponent that's going to throw everything he can at us to win the seat. We want to hold this seat and flip the house. Chip in today before the deadline. Thank you so much.","VINDMAN VINDMAN. Hey, this is Eugene Vindman. VINDMAN. I'm your democratic nominee. for Virginia's I'm your democratic nominee. for Virginia's VINDMAN. 7th Congressional District. VINDMAN. We're in the home stretch of. this election. VINDMAN. Our FEC deadline,. September 30th, VINDMAN. is fast approaching. VINDMAN. We need every grassroots. supporter like you to chip in. VINDMAN. -. We need every grassroots. supporter like you to chip in. VINDMAN. We're facing a MAGA, Trump. -endorsed opponent VINDMAN. that's gonna throw. everything he can at us VINDMAN. to win this seat. VINDMAN. We wanna hold this seat and. flip the House. VINDMAN. Chip in today before the. deadline. Thank you so much. INDMAN. FOR CONGRESS. DONATE NOW FOR CONGRESS. DONATE NOW VINDMAN. FOR CONGRESS. DONATE NOW"
x_1575639169707730,0,0,0,0,0,0,0,1,1,Adam Schiff,SCHIFF FOR SENATE,Vote for Schiff by November 5th!,www.adamschiff.com,Adam Schiff for Senate,,"I'm Adam Schiff and I'm running for the US Senate because now more than ever, we need someone who's not afraid to take on the big fights and deliver for California. Someone who understands that it's time to build an economy that truly works for everyone.",ADAM. SCHIFF RUNNING FOR. SENATE ADAM SCHIFF. TAKES ON THE ADAM SCHIFF. ON THE. BIG FIGHTS ADAM SCHIFF. ON THE. BIG FIGHTS. WINS ADAM SCHIFF FIGHTS. FOR AN ECONOMY. THAT WORKS FOR. EVERYONE ADAM SCHIFF FIGHTS. FOR AN ECONOMY. THAT WORKS FOR. EVERYONE. BY SCHIFF FOR SENATE ADAM SCHIFF FIGHTS. FOR AN ECONOMY. THAT WORKS FOR. EVERYONE. PA BY SCHIFF FOR SENATE ADAM SCHIFF FIGHTS. FOR AN ECONOMY. THAT WORKS FOR. EVERYONE. PAID FOR BY SCHIFF FOR SENATE
x_1575656053158345,0,0,0,0,0,0,0,1,1,WinSenate,WINSENATE,"Colin Allred: Fourth-generation Texan, former NFL linebacker, civil rights lawyer. That’s Texas tough. And as the son of a single mom who struggled to make ends meet, he’ll fight hard in the Senate to lower costs for our families.",www.AllredForTX.com,Colin Allred: Texas Tough,Colin Allred will fight for TX,"Don't believe the attacks on Colin Allred. As a fourth-generation Texan who played at Baylor and in the NFL, he's tough. As the son of a single mom who struggled to make ends meet, he'll stand up for us. That's the real Colin Allred.",COLIN ALLRED Baptist. COLIN ALLRED НЕ IS TOUGH DALLASNEWS. HE'LL STAND UP FOR US. PAID FOR BY (WWW.VOTEVETS.ORG). NOT AUTHORIZED BY ANY CANDIDATE. OR CANDIDATE'S COMMITTEE. AND VG. VETS ARE RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING. DALLASNEWS. HE'LL STAND UP FOR US. PAID FOR BY AND V EVETS (WWW.VOTEVETS.ORG). NOT AUTHORIZED BY ANY CANDIDATE. OR CANDIDATE'S COMMITTEE. WINSENATE AND VOTE ETS ARE RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING.. RED. - VOTE. COLIN. ALLRED. PAID FOR BY WINSENATE VOTEVETS NOT AUTHORIZED BY ANY CANDIDATE. OR CANDIDATE'S COMMITTEE. WINSENATE AND VOTEVETS ARE RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING. VOTE. COLIN. ALLRED. FOR SENATE. PAID FOR BY AND VOTEVETS NOT AUTHORIZED BY ANY CANDIDATE. OR CANDIDATE'S COMMITTEE WINSENATE AND VOTEVETS ARE RESPONSIBLE FOR THE CONTENT OF THIS ADVERTISING.
