ad_id,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE,page_name,disclaimer,ad_creative_body,ad_creative_link_caption,ad_creative_link_title,ad_creative_link_description,google_asr_text,aws_ocr_text_img,aws_ocr_text_vid
x_766470784513161,0,0,0,0,0,0,0,1,1,Chuck Schumer D-NY,FRIENDS OF SCHUMER,"Chuck Schumer outmaneuvered Mitch McConnell, beat Big Pharma, and lowered drug prices.",nytimes.com,Schumer Beat Big Pharma,Chuck lowered drug prices.,,KER,
x_766597694384121,0,0,0,0,0,0,0,1,1,Michigan Families First,Michigan Democratic State Central Committee,State Representative Matt Koleszar worked with Republicans and Democrats to balance the budget. He then fought to send those surpluses back to the taxpayers. But he knows his work isn’t done – he says it’s time to end the retirement tax. Because Michigan families deserve a break.,mi-dems.com,Matt Koleszar: Fighting for Families,,"Representative, Matt Cole is our. I've worked with Democrats and Republicans to balance the budget and fought to bring those, surpluses back to you the taxpayer, but our work isn't done. It's time to end the retirement tax because Working Families deserve a break.",,"MATT Koleszar STATE REPRESENTATIVE MATT Koleszar STATE REPRESENTATIVE MATT KOLESZAR State Representative MATT Koleszar STATE REPRESENTATIVE MATT KOLESZAR State Representative I have worked with Democrats and Republicans MATT Koleszar STATE REPRESENTATIVE I have worked with Democrats and Republicans MATT Koleszar STATE REPRESENTATIVE BALANCE THE BUDGET to balance the budget, and fought MATT Koleszar STATE REPRESENTATIVE BALANCE THE BUDGET to bring those surpluses back to you, the taxpayer. MATT Koleszar STATE REPRESENTATIVE to bring those surpluses back to you, the taxpayer. MATT Koleszar STATE REPRESENTATIVE But our work isn't done. MATT Koleszar STATE REPRESENTATIVE END THE RETIREMEN PAID FOR BY THE MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE, 606 TOWNSEND, LANSING, MI 48933 MATT Koleszar STATE REPRESENTATIVE END THE RETIREMENT TAX PAID FOR BY THE MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE, 606 TOWNSEND, LANSING, MI 48933 MATT Koleszar STATE REPRESENTATIVE Because working families deserve a break. PAID FOR BY THE MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE, 606 TOWNSEND, LANSING, MI 48933"
x_766810387952850,0,1,0,0,0,0,0,1,0,Planned Parenthood Advocates of Wisconsin,Planned Parenthood Advocates of Wisconsin,"Reproductive rights are under attack in Wisconsin, but Governor Evers has been a champion on this issue. Last Year, Gov. Evers vetoed five anti-choice bills. Without Gov. Evers stopping these terrible laws, barriers to abortion care would have increased even more. This June, the US Supreme Court overturned Roe v Wade − stripping away the constitutional right to abortion and handing these private health care decisions to politicians. Our public officials must stand up to defend reproductive freedom for all – and help restore abortion access in Wisconsin. Call (608) 266-1212 and tell Tony Evers to keep fighting for reproductive freedom.",weareplannedparenthoodaction.org,Tell Tony Evers to keep fighting for reproductive freedom.,Tell Assembly Speaker Robin Vos to repeal Wisconsin’s criminal 1849 abortion ban and restore abortion care in Wisconsin.,,"Planned. Parenthood. Act - what. - - - -. """"As long as I'm. governor, I will veto. any legislation that. turns back the clock. on reproductive. rights in this state -. and that's a promise"""". """"As long as I'm. governor, I will veto. any legislation that. turns back the clock. on reproductive. rights in this state -. and that's a promise"""". Planned. Parenthood®. Act White. - - -",
x_767094417917424,0,0,0,0,0,0,0,1,1,AFSCME,"Paid for by the American Federation of State, County & Municipal Employees PEOPLE, afscme.org/afscme-people. Not authorized by any candidate or candidate’s committee.","John Fetterman is fighting for us. ✅ Creating opportunities ✅ Strengthening our communities. ✅ Respecting working people Hollywood celebrity Dr. Oz is out for himself. After making millions selling fake diet pills on TV, he moved from his NJ mansion into his in-laws house in PA so he could run for senate. Vote John Fetterman. He's making PA work better for all of us.",www.betterchoiceforpa.com,John Fetterman,A Better Choice for PA,"Hollywood celebrity, Doctor Oz is out for himself again after making millions tricking. Hardworking Americans into by phony diet pills on TV. He moved from his New Jersey Mansion into his in-laws house. So he could try and fool us into voting for him for Senate. We have a better choice for US Senate, John fetterman, he is fighting for us creating opportunities, strengthening our communities respecting working, people making Pennsylvania better for all of us vote, John fetterman.",,"DoctorOz.com OZ OZ DoctorOz.com OZ OZ OZ OZ Doctorbz.com OZ OZ RENATE OOD EL OZ OZ EL DoctorOz.com OZ OZ DoctorOz.com OUT FOR HIMSELF Z O REPORTER, 4/7/22 THE NEW YORK TIMES, 12/26/21 LIVE SCIENCE, 6/19/14 DIETS IN REVIEW, 11/29/21 DR. REPORTER, 4/7/22 THE NEW YORK TIMES, 12/26/21 LIVE SCIENCE, DIETS IN REVIEW, 11/29/21 MAKING HOLLYWOOD REPORTER, 4/7/22 THE NEW YORK SCIENCE, 6/19/14 DIETS IN REVIEW, 11/29/21 SCIENCE, 6/19/14 DIETS IN REVIEW, 11/29/21 HOLLYWOOD REPORTER, THE NEW YOR PHONY ILLS HOLLYWOOD REPORTER, 4/7/22 THE NEW YORK TIMES, 12/26/21 LIVE SCIENCE, 6/19/14 DIETS IN REVIEW, 11/29/21 HOLLYWOOD REPORTER, 4/7/22 THE NEW YORK TIMES, 12/26/21 LIVE SCIENCE, 6/19/14 DIETS IN REVIEW, 11/29/21 7-KETO - 7-KETO 7-KETO - - - - - - PEOPLE, 2/10/20 SOUTH FLORIDA BUSINESS JOURNAL, 10/7/15, BUSINESS INSIDER, 11/30/21 CNN, 6/9/22 NJ MANSION H FLORIDA BUSINESS BUSINESS INSIDER, 11/30/2 CNN 6/9/22 PA NJ W CHOICE WE HAVE A BETTER CHOICE JOHN FETTERMAN НЕ IS FIGHTING FOR US POLITICO, 8/9/22 ALLEGHENY COUNTY DEMOCRATIC ACCESSED 8/26/22 TWITTER, @FETTERMANLT 1/25/22 CREATING OPPORTUNITIES POLITICO, 8/9/22 ALLEGHENY COUNTY DEMOCRATIC COMMITTEE, ACCESSED 8/26/22 TWITTER, @FETTERMANLT, 1/25/22 STRENGTHENING OUR COMMUNITIES POLITICO, 8/9/22 ALLEGHENY COUNTY DEMOCRATIC COMMITTEE, ACCESSED 8/26/22 TWITTER, @FETTERMANLT, 1/25/22 POLITICO, 8/9/22 ALLEGHENY COUNTY DEMOCRATIC COMMITTEE, ACCESSED TWITTER, @FETTERMANLT, 1/25/22 RESPECTING WORKING PEOPLE POLITICO, 8/9/22 ALLEGHENY COUNTY DEMOCRATIC COMMITTEE, ACCESSED TWITTER, @FETTERMANLT, 1/25/22 POLITICO, 8/9/22 ALLEGHENY COUNTY DEMOCRATIC COMMITTEE, ACCESSED 8/26/22 TWITTER, @FETTERMANLT, 1/25/22 G PA BET FOR ALL US Paid for by AFSOME PEOPLE, Not authorized by any candidate or candidate's committee. G PA BET FOR ALL US Paid for by AFSCME PEOPLE, AFSCMEPEOPLE.org. Not authorized by any candidate or candidate's committee. Paid for by AFSCME PEOPLE, Not authorized by any candidate or candidate's committee. VOTE JO N FETTERMAN FOR US SENATE Paid for by AFSCME PEOPLE, Not authorized by any candidate or candidate's committee. VOTE IN FETTERMAN FOR US SENATE Paid for by AFSCME PEOPLE, AFSCMEPEOPLE.org. Not authorized by any candidate or candidate's committee."
x_767143374383190,0,0,0,0,0,0,0,0,1,Working America,Working America,"Kicking off her campaign for governor in Warner Robins, Stacey Abrams is focused on her plans to expand Medicaid and create jobs.",13wmaz.com,"Gubernatorial candidate Stacey Abrams speaks on health care, public safety in Warner Robins visit","Stacey Abrams, running to become Georgia's governor, kicked off her 'One Georgia' tour.",,"Paid for by Working America GA, www.WorkingAmerica.org. not authorized by any candidate or candidate's committee.",
x_767487631016514,0,0,0,1,0,0,0,1,1,Jared Polis,Polis For Colorado,"This election season, choose steady, proven leadership. ✅ Re-elect Jared Polis for Governor of Colorado.",polisforcolorado.com,Re-Elect Governor Polis,Vote on or before November 8.,"Now's the Time to fill out and return your ballot, so your voice will be heard.",When you get. your ballot vote for. Jared Polis!,"Now's the time to fill out and return. your ballot so your voice will be heard. FOR BY POLI AGENT RE. your ballot so your voice will be heard.. JARED POLIS DIANNE PRIMAVERA for COLORADO POLISFORCOLORADO.COM PAID FOR BY POLIS FOR COLORADO. REGISTERED AGENT: TRACIE MOORE. There's an election Tuesday, November 8th. When you get your ballot vote for Jared Polis!. PAID FOR BY POLIS FOR COLORADO. REGISTERED AGENT: TRACIE MOORE"
x_767733777655634,0,0,0,1,0,0,0,1,1,Planned Parenthood Action,Planned Parenthood Votes,"Kari Lake wants Arizonans to believe she’s not an anti-abortion extremist, but she is. By November 8th, vote Katie Hobbs for Governor.",www.plannedparenthoodaction.org,Kari Lake Is An Anti-Abortion Extremist,,"Carrie Lake once Arizona's to believe, she's not an anti-abortion extremists but she is she supports the dangerous 1864. Abortion ban with no exceptions for rape or incest and mandated prison time for doctors. We have a great law on the books right now and she wanted the Supreme Court to repeal row obviously. I think Roe v-- Wade should be overturned. Katie Hobbs is a proven champion of Reproductive Rights by November 8th, but Katie Hobbs for governor.",,"PHOTO: GAGE SKIDMORE KATIE HOBBS IS A PROVEN CHAMPION OF BUT SHE IS. PHOTO: GAGE SKIDMORE KARI LAKE THINK ROE V. WADE SHOULD BE OVERTURNED"""" LAKE TO CENTER FOR ARIZONA POLICY FEBRUARY 5, 2022 """"WE HAVE A GREAT LAW ON THE BOOKS RIGHT NOW"""" LAKE TO CENTER FOR ARIZONA POLICY FEBRUARY 5, 2022 TAKE CONTROL PAID FOR BY PLANNED PARENTHOOD VOTES, 123 WILLIAM ST, NY NY 10038 WITH 100% FROM OUT OF STATE CONTRIBUTORS. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. AND SHE WANTED THE SUPREME COURT TO REPEAL ROE PHOTO: GAGE SKIDMORE KATIE HOBBS IS A PROVEN CHAMPION OF REPRODUCTIVE RIGHTS MANDATED PRISON TIME FOR DOCTORS PHOTO: GAGE SKIDMORE PHOTO: GAGE SKIDMORE BY NOVEMBER 8TH VOTE KATIE HOBBS FOR GOVERNOR PAID FOR BY PLANNED PARENTHOOD VOTES, 123 WILLIAM ST, NY NY 10038 WITH 100% FROM OUT OF STATE CONTRIBUTORS. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. PHOTO: GAGE SKIDMORE BY NOVEMBER 8TH VOTE KATIE HOBBS PAID FOR BY PLANNED PARENTHOOD VOTES, 123 WILLIAM ST, NY NY 10038 WITH 100% FROM OUT OF STATE CONTRIBUTORS. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. NO EXCEPTIONS FOR RAPE OR INCEST azcentral. ARIZONA'S 1864 LAW BANNING ABORTION IN MOST CIRCUMSTANCES IN EFFECT, JUDGE RULES STACEY BARCHENGER AND RAY STERN SEPTEMBER 23, 2022 PHOTO: GAGE SKIDMORE KARI LAKE WANTS ARIZONANS TO BELIEVE SHE'S NOT AN ANTI-ABORTION EXTREMIST. THINK ROE V. WADE SHOULD BE OVERTURNED"""" LAKE TO CENTER FOR ARIZONA POLICY | FEBRUARY 5, 2022"
x_7678700665503289,1,0,0,0,0,0,0,0,0,Tim Ryan,TIM RYAN FOR OHIO,"I just made a tough call. My right-wing extremist opponent, JD Vance has been going full throttle attacking our campaign. Remember: National Republicans are spending more than $80 million to keep Ohio red. I looked at our numbers and with Republican spending ramping up, we’ll need more resources to fight back earlier than we thought. It’s a risky decision. But this race will decide control of the Senate, so we have to go all in. Can I count on you to chip in $5 or $10 so we’ll have the resources to fight back against Republican attacks?",secure.actblue.com,URGENT: Pitch in $5 to counter MASSIVE GOP Spending in Ohio!,,"Hey guys, it's Tim Ryan. I just made a very tough call but the Republican spending ramping up we're going to need the resources to fight back. It's like I'm touching base with you. We got to get involved earlier than we thought even though the extra money isn't in our budget right now I told my team launched the new digital ads, defending our campaign, we have to do, it was a risky decision, but this race will decide Senate control. So we have to go all in. I'm really counting on you to help us make up the Gap. In our budget, by chipping, and five bucks, 10 bucks, whatever you can. Any of Amount will make a huge difference in our fight to flip Ohio blue. Thanks so much.",,"Hey guys, it's Tim Ryan. LEMA Hey guys, it's Tim Ryan. I just made a very tough call. With the Republican spending ramping up, we're gonna need the resources to fight back. That's why I'm touching base with you. We gotta get involved earlier than we thought. Even though the extra money isn't in our budget right now, I told my team, launch the new digital ads defending our campaign. N We have to do it. It was a risky decision, but this race will decide Senate control, so we have to go all in. I'm really counting on you to help us make up the gap in our budget by chipping in $5, $10, whatever you can. Any amount will make a huge difference in our fight to flip Ohio blue. Thanks so much. TIM RYAN U.S. SENATE HELP US HOLD OUR GROUND OHIO BLUE CHIP IN TIM RYAN U.S. SENATE HELP US HOLD OUR GROUND FLIP OHIO BLUE CHIP IN"
x_768064181106247,0,0,0,1,0,0,0,1,1,Re-Elect State Senator Michael D. Brady,Campaign to Re-elect Michael D. Brady,"Protecting our rights, working for you. Mike Brady is Our State Senator. Vote by Tuesday, September 6th. #BRADYWORKS",bradyforsenate.org,Vote September 6th,,,H. Re-Elect. MIKE BRADY. Michael D. BRADY. Our State Senator. STATE SENATOR,
x_768070500922405,0,0,0,0,0,0,0,1,1,Greg Abbott,Texans for Greg Abbott,"Beto O'Rourke wants to RAISE TAXES on every Texan. Since I've been Governor, we have banned an income tax and CUT property taxes by over $18 BILLION. My Taxpayer Bill of Rights will fight local government property tax increases.",www.gregabbott.com,Beto O'Rourke Wants to Raise Taxes,Texans can't afford Beto,They do or work wants to raise taxes on every Texan. Beto hasn't met attacks. He wouldn't raise but Beto was caught under paying his own taxes. Texas can afford Beto O'Rourke.,,"VANT THE HILL """"O'ROURKE APPEARS TO HAVE UNDERPAID TAXES..."""" 04/16/19 CAPITAL GAINS TAX CHURCHES ELIZABETH WARREN'S ENERGY PRODUCERS """"WEALTH TAX"""" CORPORATE TAXES DEATH TAX INCOME AND TRADE"""" TEXANS CAN'T AFFORD BETO O'ROURKE - POL. AD TEXANS FOR ABBOTT BETO O'ROURKE WANTS TO RAISE TAXES ON EVERY TEXAN BETO O'ROURKE WANTS TO RAISE TAXES ELIZABETH WARREN'S """"WEALTH TAX"""" CORPORATE TAXES INCOME TAXES CAN'T POL. AD TEXANS FOR GREG ABBOTT CAPITAL GAINS WARREN'S TAX CHURCHES ELIZABETH ENERGY PRODUCERS """"WEALTH TAX"""" CORPORATE TAXES DEATH TAX INCOME AND TRADE"""" THE HILL """"O'ROURKE APPEARS TO HAVE UNDERPAID TAXES..."""" 04/16/19 POL. AD TEXANS FOR GREG ABBOTT CAN'T AFFORD BETO POL. AD TEXANS FOR GREG ABBOTT"
x_768224374192013,1,0,0,0,0,0,0,0,0,Brian Kemp,Kemp for Governor Inc,🚨 IMPORTANT ELECTION UPDATE: We need your emergency help.,winred.briankemp2022.com,GEORGIA UPDATE,Rush your support >>,,"Hey friends,. Right before the primary, Stacey Abrams was caught red-handed. saying that Georgia was """"the worst place to live"""".. She doesn't even LIKE living here... But the rest of us know Georgia is. the best place to live, work, and raise a family.. Abrams' is thinking that her way out of the """"worst state"""" is by running. for President in 2024. She's going to use OUR state, OUR. communities as her playground to push far-left policies to brag about. on the campaign trail for President.. That's why we need to build up our campaign immediately to ensure. that doesn't",
x_769567390812585,0,0,0,1,0,0,0,0,1,Working America,Working America,"Gubernatorial nominee Katie Hobbs discusses her three-part plan to improve the education system in Arizona, which includes increasing funds for universal pre-k, attracting and retaining qualified teachers, and repairing school facilities.",azednews.com,Video: Candidates for governor share their education priorities - AZEdNews,"Learn more about education priorities of candidates for Arizona governor before primary elections on Aug. 2, 2022.",,Paid for by Working America. Not authorized by any candidate or committee.,
x_769676147603862,0,0,0,0,0,0,0,0,1,Joe Courtney,Congressman Joe Courtney (CT-02),"Upgrades are on the way for Shoreline East service! The 115-year-old CT River Bridge is finally set to be replaced thanks to the Infrastructure Investment and Jobs Act (IIJA). This is exactly the long overdue, transformative project that our region and rail users have sought for decades, and it’s coming now through the bipartisan bill we got done in Congress.",,,,,"Congressman. Joe Courtney. Serving Connecticut's Second District. LONG-AWAITED UPGRADES TO. THE CT RIVER BRIDGE. ARE ON THE WAY. Safer, more reliable, faster Shoreline East. service thanks to the Infrastructure. Investment & Jobs Act",
x_769709734119651,0,0,0,0,0,0,0,1,1,Michael Bennet,Bennet for Colorado,Michael Bennet worked with the VA to help Colorado’s veterans.,michaelbennet.com,Bennet Helps Colorado Veterans,,Veterans were driving hours for an eye appointment. That's ridiculous. Michael Bennett change that.,,VETERANS WERE DRIVING HOURS FOR AN EYE APPOINTMENT PAID FOR BY BENNET FOR COLORADO MICHAEL BENNET CHANGED THAT PAID FOR BY BENNET FOR COLORADO MICHAEL BENNET CHANGED THAT BENNET FOR COLORAD www.MichaelBennet.com PAID FOR BY BENNET FOR COLORADO
x_770028407560042,0,0,0,0,0,1,0,0,0,Matt Gaetz,Friends of Matt Gaetz,Take the grassroots poll! Are you better off since Joe Biden became President? Do his policies have a positive or negative impact on your daily life? We’re reaching out to concerned citizens across the country to answer this exclusive poll. Make your voice heard by following the link:,gaetzforcongress.revv.co,Are You Better Off?,Grassroots Poll,,"Are you. better off.... Since Joe Biden. took office?. TAKE THE POLL. GAETZ. CONGRESS. """"loe Biden"""" by Gage Skidinore 11 licensed under CC BY-SA 2.0",
x_770831640891006,0,0,0,0,0,0,0,1,1,Pennsylvania Tough,Priorities USA Action and SMP. (202) 455-8428. (202) 871-9255. Not authorized by any candidate or candidate's committee.,Pennsylvanians know a fraud when we see one. And we won’t let spin doctor Mehmet Oz use his millions to take our Senate seat.,www.pennsylvaniatough.com,Send Oz Back to Jersey!,Support John Fetterman.,"Hey PA lemon. Ours is spending a fortune to take our senate seat hiding that he's actually from New Jersey. We need someone who knows Pennsylvania and that's John fetterman fighting for higher wages and lower costs, John fetterman from Pennsylvania for Pennsylvania.",,"Hey HEY PA Mehmet Oz is spending a fortune to take our Senate seat. POURED $12 MILLION OF YORK TIMES, Mehmet Oz is spending a fortune to take our Senate seat. POURED $12 MILLION R. MEHMET OF HIS OWN MONEY INTO HIS QUEST NEW YORK TIMES, 6/3/22 Mehmet Oz is spending a fortune to take our Senate seat. OZ LIVED Hiding, that he is actually from New Jersey. OZ LIVED IN NEW JERSEY FOR DECADES -PHILADELPHIA INQUIRER, 12/2/21 Hiding, that he is actually from New Jersey. OZ LIVED IN NEW JERSEY FOR DECADES INQUIRER, 12/2/21 Hiding, that he is actually from New Jersey. ANIAN ON VALLEY WE NEED LA A PENNSYLVANIAN We need someone who knows Pennsylvania THAT'S We need someone who knows Pennsylvania THAT'S JOHN FETTERMAN and that's John Fetterman. Fghting for higher wages and lower costs. FIGHTING FOR HIGHER WAGES Fghting for higher wages and lower costs. FIGHTING FOR LOWER COSTS PAID FOR BY AND SMP WWW.SENATEMAJORITY.COM. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S John Fetterman. JOHN FETTERMAN PAID FOR BY PRIORMES AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. Fom Pennsylvania. For Pennsylvania. FROM PENNSYLVANIA PAID FOR BY AND SMP WWW.SENATEMAJORITY.COM. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S Fom Pennsylvania. For Pennsylvania. FROM PENNSYLVANIA FOR PENNSYLVANIA PAID FOR BY AND SMP NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE."
